name1,type1,ref1,strand1,left1,right1,name2,type2,ref2,strand2,left2,right2,nb_ints,nb_multi,in_libs,fisher_pvalue,fisher_fdr,odds_ratio,bp_pvalue,bp_fdr,meanlen1,nms1,meanlen2,nms2
FarS,sRNA,NC_002505,-,2266017,2266134,VCA0427:VCA0386,IGR,NC_002506,-,366130,389596,5,1,true,0.1257473646997296,0.22476650166177203,2.216030046690693,NaN,NaN,29,0.2,14,1.0
FarS,sRNA,NC_002505,-,2266017,2266134,VC2492,CDS_UTRS,NC_002505,+,2672959,2674390,5,0,true,0.001074026691656032,0.014769621955845042,22.16067233532592,0.6439713937838685,0.9353633839750259,31,0.6,15,0.8
VC0074,CDS_UTRS,NC_002505,+,74723,75370,OppZ,sRNA,NC_002505,+,1164273,1164325,5,5,true,0.0016927483200564002,0.0188164830756417,19.70858359166863,0.877722,0.9843929866814651,13,0.0,20,0.0
VCA0503:VCA0482,IGR,NC_002506,-,422754,432834,Vcr001,sRNA,NC_002505,+,21901,21941,5,5,true,5.963655812293324e-5,0.001161808502691218,Inf,0.3428657051196119,0.819068073341295,13,0.0,29,0.2
Vcr222,sRNA,NC_002505,-,2783840,2783908,VCA0533:VCA0538,IGR,NC_002506,+,471805,475185,5,4,true,0.0015028548772295974,0.018120382015421623,20.328733282665784,0.372814884406885,0.834898510095643,33,1.0,14,0.0
VC2385,CDS_UTRS,NC_002505,+,2549642,2550613,Vcr229,sRNA,NC_002506,+,897527,897726,5,0,true,0.0004322951050074795,0.007494959612437233,9.366304695378348,0.0731732555224924,0.5987756615384614,14,0.2,34,0.4
VCA0596:VCA0604,IGR,NC_002506,+,535562,541289,FarS,sRNA,NC_002505,-,2266017,2266134,5,1,true,0.05738591780386504,0.12676112447173968,2.6430161207708567,0.41479203133578246,0.860173581035317,15,0.4,29,0.4
VC1282,CDS_UTRS,NC_002505,+,1357271,1358673,FarS,sRNA,NC_002505,-,2266017,2266134,5,0,true,0.009381495662337253,0.04521889846151254,4.676201319321638,0.7152833181049716,0.9523990944813719,15,0.6,28,0.6
Vcr229,sRNA,NC_002506,+,897527,897726,VCA0151,CDS_UTRS,NC_002506,+,168558,170174,5,1,true,0.0006525578522818025,0.01089668032699137,9.578618748139336,0.4262598405242939,0.860173581035317,27,0.6,13,0.0
VC1583:VC1580,IGR,NC_002505,-,1691327,1695113,OppZ,sRNA,NC_002505,+,1164273,1164325,5,2,true,0.0016927483200564002,0.0188164830756417,19.70858359166863,0.33880999999999994,0.8108170633510952,14,0.2,27,0.8
VC1655:VC1658,IGR,NC_002505,+,1788527,1789407,VSsrna24,sRNA,NC_002505,+,106481,106537,5,3,true,0.0005377060426629399,0.009160595253140287,Inf,0.9092404049203833,0.9912401200315873,13,0.0,24,0.2
VC2282:VC2297,IGR,NC_002505,+,2438355,2451421,Vcr001,sRNA,NC_002505,+,21901,21941,5,3,true,0.02826106348199432,0.08574084724746366,3.7480591982246914,0.09375547900757061,0.6415548485856908,14,0.0,31,0.8
Vcr222,sRNA,NC_002505,-,2783840,2783908,VCA0514:VCA0519,IGR,NC_002506,+,445128,449220,5,4,true,0.0015028548772295974,0.018120382015421623,20.328733282665784,0.8098428643793179,0.9719076181179344,30,0.2,17,0.4
flhA,CDS_UTRS,NC_002505,-,2224331,2226590,VSsrna24,sRNA,NC_002505,+,106481,106537,5,0,true,0.002629731446997853,0.02475595062408717,17.535511632175893,0.6363669688298825,0.9353633839750259,14,0.0,32,0.6
VC0423:VC0396,IGR,NC_002505,-,422523,452739,VSsrna24,sRNA,NC_002505,+,106481,106537,5,4,true,0.0495065938086103,0.1214007848173847,3.5070777996768587,0.9374519222200292,0.9915079148906631,16,0.2,28,0.2
VSsrna24,sRNA,NC_002505,+,106481,106537,VC1898,CDS_UTRS,NC_002505,+,2044294,2046597,5,0,true,0.9999999998655422,1.0,0.14263752057133094,0.5019887529860266,0.8841389894222945,37,0.0,15,0.0
VC0734,CDS_UTRS,NC_002505,+,788749,790684,VC1372:VC1376,IGR,NC_002505,+,1463568,1469201,4,0,true,0.005155482194380924,0.035488530400632566,6.560371890961656,0.6160923635586937,0.9230726005830904,29,0.25,14,0.0
Vcr222,sRNA,NC_002505,-,2783840,2783908,VC2567:VC2564,IGR,NC_002505,-,2747702,2748737,4,3,true,0.006394191519573902,0.03861043960509201,16.262814585121824,0.02007199999999998,0.3863382095238091,34,0.25,14,0.0
VC2282:VC2297,IGR,NC_002505,+,2438355,2451421,VSsrna24,sRNA,NC_002505,+,106481,106537,4,1,true,0.3222111174707669,0.39738112025703026,1.558672262928833,0.5091130482534925,0.8841389894222945,15,0.0,23,0.25
Vcr078,sRNA,NC_002505,-,2332924,2333096,OppZ,sRNA,NC_002505,+,1164273,1164325,4,0,true,0.007027451015239522,0.040507875011655696,15.766704208132126,0.7271631837878747,0.9523990944813719,13,0.0,25,0.5
VC1445:VC1449,IGR,NC_002505,+,1543371,1549076,OppZ,sRNA,NC_002505,+,1164273,1164325,4,3,true,0.0016769698148682687,0.0188164830756417,Inf,0.14234400000000003,0.699944583941606,13,0.0,19,0.25
VCA0849,CDS_UTRS,NC_002506,-,790964,800970,OppZ,sRNA,NC_002505,+,1164273,1164325,4,0,true,0.08879760692890877,0.17342669057148943,3.1533215219454753,0.008086000000000038,0.22855672727272835,14,0.0,28,0.75
FarS,sRNA,NC_002505,-,2266017,2266134,VC1949:minC,IGR,NC_002505,+,2100459,2110915,4,3,true,0.025020461029636627,0.08349413165163436,5.909433571649964,0.07386797388292164,0.5987756615384614,34,0.75,14,0.0
VC1949:minC,IGR,NC_002505,+,2100459,2110915,VSsrna24,sRNA,NC_002505,+,106481,106537,4,3,true,0.04747678859053549,0.11927303067998409,4.676079785091923,0.7526421295416805,0.9569920906584993,14,0.0,30,0.25
Vcr096,sRNA,NC_002506,-,243936,243986,VC1461,CDS_UTRS,NC_002505,-,1570993,1571309,4,0,true,3.84529879168368e-5,0.0007596721744321562,22.531649769378774,0.2343595714623516,0.7816644747866563,31,0.0,14,0.0
Vcr222,sRNA,NC_002505,-,2783840,2783908,VC1455:VC1464,IGR,NC_002505,+,1566566,1572742,4,4,true,0.016176864804262513,0.06673749715327124,8.131400128096098,0.17257,0.7265916041666666,26,0.0,13,0.0
VC1455:VC1464,IGR,NC_002505,+,1566566,1572742,OppZ,sRNA,NC_002505,+,1164273,1164325,4,4,true,0.017696856405605768,0.07051929143445936,7.883344758899599,0.877722,0.9843929866814651,13,0.0,29,0.5
VadR,sRNA,NC_002506,+,3202,3285,VSsrna24,sRNA,NC_002505,+,106481,106537,4,0,true,1.0,1.0,0.00829610796320079,0.965024155734208,0.9989307692307693,36,0.5,15,0.0
VCA0694,CDS_UTRS,NC_002506,-,633512,634040,OppZ,sRNA,NC_002505,+,1164273,1164325,4,1,true,0.05847623132994658,0.1290340752157395,3.9416597134369837,0.7831116556602763,0.9640758407605466,13,0.0,27,1.0
Spot42,sRNA,NC_002505,+,106076,106185,VC1337,CDS_UTRS,NC_002505,+,1420725,1421993,4,0,true,0.000729555133644124,0.011772847698910799,10.28238354033939,0.4257857284076695,0.860173581035317,31,0.0,14,0.0
Vcr222,sRNA,NC_002505,-,2783840,2783908,VCA0596:VCA0604,IGR,NC_002506,+,535562,541289,4,3,true,0.9514321589354812,0.9827261965636979,0.49277444136911547,0.626648,0.9230726005830904,26,0.0,13,0.0
Vcr001,sRNA,NC_002505,+,21901,21941,VC0243,CDS_UTRS,NC_002505,+,249323,250444,4,0,true,0.6732027306288287,0.7130221722844479,0.8715598819390318,0.6679659350820095,0.9361713972265889,32,0.25,15,0.0
Vcr001,sRNA,NC_002505,+,21901,21941,VC0348,CDS_UTRS,NC_002505,+,370445,371757,4,2,true,0.7827247687069385,0.8177025389073479,0.7448772517250699,0.8455994300731908,0.9792514996996342,34,0.25,14,0.0
oppB,CDS_UTRS,NC_002505,+,1160374,1161368,OppZ,sRNA,NC_002505,+,1164273,1164325,4,0,true,0.03471755330333475,0.09891094400841749,5.255555573165111,0.0002531948764397748,0.019681032510953263,15,0.75,28,0.75
VCA0533:VCA0538,IGR,NC_002506,+,471805,475185,OppZ,sRNA,NC_002505,+,1164273,1164325,4,4,true,0.007027451015239522,0.040507875011655696,15.766704208132126,0.33880999999999994,0.8108170633510952,14,0.0,23,0.0
Vcr017,sRNA,NC_002505,-,350275,350367,VC2271,CDS_UTRS,NC_002505,-,2425321,2426424,4,0,true,0.1967360706246118,0.28187847400576427,1.7826787047357517,0.9911896320410817,1.0,33,0.25,15,0.0
Vcr001,sRNA,NC_002505,+,21901,21941,sucA,CDS_UTRS,NC_002505,-,2246650,2249504,4,0,true,0.8419017276665639,0.8749623289752781,0.6742156847312403,0.44819849816188334,0.8722283724459954,38,0.0,15,0.0
VrrA,sRNA,NC_002505,+,1878684,1878823,VCA0059,CDS_UTRS,NC_002506,-,66326,66974,4,0,true,0.04240704421014287,0.10947781720017254,3.1091715303126044,0.82734104697022,0.97389086095791,37,0.25,15,0.0
FarS,sRNA,NC_002505,-,2266017,2266134,VCA0986:VCA0982,IGR,NC_002506,-,931098,936916,4,0,true,0.1277334285084299,0.22765873238605377,2.532594969228052,0.14234400000000003,0.699944583941606,26,0.25,13,0.25
Vcr025,sRNA,NC_002505,+,522631,522716,tdh:VCA0875,IGR,NC_002506,-,829460,837691,4,1,true,4.318653940232674e-6,9.718126085828392e-5,83.5438002454474,0.6751911475337121,0.945641932893716,27,0.5,14,0.5
VqmR,sRNA,NC_002506,+,1031438,1031588,VCA1097,CDS_UTRS,NC_002506,-,1052859,1053364,4,0,true,0.10568265217557614,0.19557566728485448,2.2596992193499954,0.23541008716750786,0.7816644747866563,34,0.25,15,0.0
VC2237:VC2261,IGR,NC_002505,+,2392769,2416259,OppZ,sRNA,NC_002505,+,1164273,1164325,4,2,true,0.16641437430304307,0.2623723068816805,2.2523626674716155,0.3255904148012082,0.8108170633510952,13,0.0,26,0.0
Vcr017,sRNA,NC_002505,-,350275,350367,VC0671,CDS_UTRS,NC_002505,+,716880,717661,4,0,true,0.3350899712758666,0.4046079194056949,1.3827524286307866,0.34221803455505795,0.8180043144125041,30,0.0,16,0.25
VC0493,CDS_UTRS,NC_002505,-,526918,528120,OppZ,sRNA,NC_002505,+,1164273,1164325,4,0,true,0.0016769698148682687,0.0188164830756417,Inf,0.07703199999999999,0.5987756615384614,14,0.0,27,0.25
VCA0596:VCA0604,IGR,NC_002506,+,535562,541289,OppZ,sRNA,NC_002505,+,1164273,1164325,4,4,true,0.8470159501328616,0.8800600291750819,0.6569105628295792,0.14183630420525467,0.699944583941606,13,0.0,28,0.25
OppZ,sRNA,NC_002505,+,1164273,1164325,VC2451,CDS_UTRS,NC_002505,-,2630774,2633071,4,0,true,3.646289420865899e-7,8.477119272377736e-6,Inf,0.21650221365806477,0.7778683978719092,37,0.75,14,0.0
Vcr222,sRNA,NC_002505,-,2783840,2783908,VC2703:VC2697,IGR,NC_002505,-,2864914,2874498,4,4,true,0.016176864804262513,0.06673749715327124,8.131400128096098,0.249274,0.7816644747866563,19,0.0,14,0.0
VC2703:VC2697,IGR,NC_002505,-,2864914,2874498,OppZ,sRNA,NC_002505,+,1164273,1164325,4,4,true,0.05847623132994658,0.1290340752157395,3.9416597134369837,0.6184433623285522,0.9230726005830904,14,0.0,29,0.5
VCA0514:VCA0519,IGR,NC_002506,+,445128,449220,OppZ,sRNA,NC_002505,+,1164273,1164325,4,4,true,0.007027451015239522,0.040507875011655696,15.766704208132126,0.5257382006913315,0.8841389894222945,17,0.5,32,0.5
Vcr229,sRNA,NC_002506,+,897527,897726,VC1282,CDS_UTRS,NC_002505,+,1357271,1358673,4,0,true,0.06470870625273774,0.1393522189925898,2.8733979469121205,0.7663383353303356,0.9569920906584993,24,0.5,15,0.0
VC1451,CDS_UTRS,NC_002505,+,1550108,1563984,VC0972,CDS_UTRS,NC_002505,+,1037691,1038978,4,2,true,2.998764902237388e-5,0.0006008953670769014,37.27772008823767,0.3107276777224435,0.8108170633510952,13,0.25,28,0.5
Vcr001,sRNA,NC_002505,+,21901,21941,VC0403,CDS_UTRS,NC_002505,+,429391,430236,4,0,true,0.11264673771141497,0.20502485825676217,2.2280745553033854,0.2307276100131676,0.7816644747866563,38,0.0,14,0.0
VrrA,sRNA,NC_002505,+,1878684,1878823,Vcr036,sRNA,NC_002505,-,840378,840471,3,0,true,0.005573759616670449,0.037119820901825355,8.653965737262581,0.5641495533439905,0.9041862523973917,36,0.3333,16,0.3333
Vcr222,sRNA,NC_002505,-,2783840,2783908,VC2333,CDS_UTRS,NC_002505,+,2482589,2484335,3,3,true,0.055950097882944416,0.12443869550287003,6.098488377415545,0.18305606161175778,0.7532877079252005,29,0.3333,14,0.0
VC2333,CDS_UTRS,NC_002505,+,2482589,2484335,OppZ,sRNA,NC_002505,+,1164273,1164325,3,3,true,0.028117257692479684,0.08570361353362983,11.824908819957662,0.705152,0.9456617067020571,14,0.0,25,0.0
VC2086,CDS_UTRS,NC_002505,-,2245324,2246621,VCA1059:VCA1075,IGR,NC_002506,+,1010820,1028043,3,0,true,0.0006792088904229007,0.01129688146600619,20.04054912046518,0.09393089868730758,0.6415548485856908,29,0.3333,15,0.6667
VCA0239:VCA0247,IGR,NC_002506,+,261247,267244,OppZ,sRNA,NC_002505,+,1164273,1164325,3,0,true,0.008287041784271112,0.043644395279365256,Inf,0.03991885802562725,0.5054268375,15,0.3333,28,0.6667
VC0549,CDS_UTRS,NC_002505,+,582157,582617,VC0844:TarA,IGR,NC_002505,-,888650,905358,3,0,true,0.007083767478118939,0.040507875011655696,8.55607724373192,0.04997395261053022,0.5416063270777483,29,1.0,14,0.0
sucA,CDS_UTRS,NC_002505,-,2246650,2249504,OppZ,sRNA,NC_002505,+,1164273,1164325,3,2,true,1.0,1.0,0.006311616180759717,0.17257,0.7265916041666666,13,0.0,30,0.6667
VC1348:VC1343,IGR,NC_002505,-,1431241,1435153,OppZ,sRNA,NC_002505,+,1164273,1164325,3,2,true,0.1018070790110741,0.19262264462933051,3.9416280412023923,0.45963327926530956,0.8752841998231653,14,0.0,24,0.3333
Vcr222,sRNA,NC_002505,-,2783840,2783908,VC1445:VC1449,IGR,NC_002505,+,1543371,1549076,3,3,true,0.007693142594265947,0.04163625639957618,Inf,0.14234400000000003,0.699944583941606,26,0.3333,13,0.0
FarS,sRNA,NC_002505,-,2266017,2266134,VC0198,CDS_UTRS,NC_002505,+,204036,204690,3,2,true,0.006239157360318726,0.03806407548505067,Inf,0.2537773301614683,0.793938056124346,26,1.0,14,0.0
Vcr222,sRNA,NC_002505,-,2783840,2783908,VC2614:rimO,IGR,NC_002505,+,2783090,2788771,3,1,true,0.055950097882944416,0.12443869550287003,6.098488377415545,NaN,NaN,23,0.6667,17,0.3333
Vcr222,sRNA,NC_002505,-,2783840,2783908,VC0523:rpsU,IGR,NC_002505,-,555124,556996,3,3,true,0.007693142594265947,0.04163625639957618,Inf,0.117124,0.67630744,20,0.0,13,0.0
VC0523:rpsU,IGR,NC_002505,-,555124,556996,OppZ,sRNA,NC_002505,+,1164273,1164325,3,3,true,0.028117257692479684,0.08570361353362983,11.824908819957662,0.29233,0.8005405555555555,13,0.0,26,0.6667
Vcr222,sRNA,NC_002505,-,2783840,2783908,secD_2,CDS_UTRS,NC_002506,-,631637,633511,3,3,true,0.007693142594265947,0.04163625639957618,Inf,0.740378,0.9523990944813719,24,0.0,14,0.0
secD_2,CDS_UTRS,NC_002506,-,631637,633511,OppZ,sRNA,NC_002505,+,1164273,1164325,3,3,true,0.008287041784271112,0.043644395279365256,Inf,0.830048,0.97389086095791,14,0.0,31,1.0
VC2437:VC2435,IGR,NC_002505,-,2610519,2611771,OppZ,sRNA,NC_002505,+,1164273,1164325,3,0,true,0.008287041784271112,0.043644395279365256,Inf,0.006361999999999979,0.2057216319999993,13,0.0,28,1.0
Vcr222,sRNA,NC_002505,-,2783840,2783908,VC0943,CDS_UTRS,NC_002505,-,1008732,1009781,3,3,true,0.007693142594265947,0.04163625639957618,Inf,0.43987600000000004,0.860173581035317,27,1.0,13,0.0
VC0943,CDS_UTRS,NC_002505,-,1008732,1009781,OppZ,sRNA,NC_002505,+,1164273,1164325,3,3,true,0.008287041784271112,0.043644395279365256,Inf,0.43987600000000004,0.860173581035317,13,0.0,24,0.0
VCA1104:VCA1097,IGR,NC_002506,-,1053365,1059906,OppZ,sRNA,NC_002505,+,1164273,1164325,3,0,true,0.05975196770833998,0.13150433060496583,5.912450231142529,0.626648,0.9230726005830904,14,0.0,25,0.0
VC0844:TarA,IGR,NC_002505,-,888650,905358,VSsrna24,sRNA,NC_002505,+,106481,106537,3,2,true,0.5177570770859946,0.568708373891377,1.1689935688084603,0.44443654760932017,0.8678321378922088,15,0.0,31,1.0
VC2761:END,IGR,NC_002505,+,2948216,2961149,Vcr001,sRNA,NC_002505,+,21901,21941,3,1,true,0.09366442697943875,0.18113047276170877,3.5980551817573447,0.1693834822929849,0.7265916041666666,14,0.0,25,0.3333
VC0734,CDS_UTRS,NC_002505,+,788749,790684,VC0289:VC0286,IGR,NC_002505,-,296414,298551,3,0,true,0.002193920036549002,0.02204419389283065,15.580067311494535,0.9389868838624832,0.9915079148906631,31,1.0,13,0.3333
VC0259:rfaD,IGR,NC_002505,-,246288,264053,Vcr001,sRNA,NC_002505,+,21901,21941,3,3,true,0.010426610315753046,0.04875019578743202,17.990338847406953,0.7719846444739946,0.9569920906584993,13,0.0,32,0.0
VC0549,CDS_UTRS,NC_002505,+,582157,582617,VCA0628,CDS_UTRS,NC_002506,+,563593,566167,3,0,true,0.000311330841241004,0.005504538571185483,32.51315355235187,0.5675246350678201,0.9041862523973917,29,1.0,14,0.0
VC0651:VC0635,IGR,NC_002505,-,677455,695143,VSsrna24,sRNA,NC_002505,+,106481,106537,3,3,true,0.010922873540031719,0.050453843969762324,Inf,0.2716346160584868,0.8005405555555555,15,0.3333,34,0.0
Vcr229,sRNA,NC_002506,+,897527,897726,VC1968:VC1964,IGR,NC_002505,-,2115280,2119829,3,0,true,0.18244677091025438,0.27315910308267516,2.1549656897040688,0.9784551695133832,1.0,31,1.0,15,0.0
VSsrna24,sRNA,NC_002505,+,106481,106537,VC2208:VC2212,IGR,NC_002505,+,2353478,2364306,3,3,true,0.0024192457571773907,0.023308717397926358,31.6911812036077,0.5440203960396137,0.8942376741732894,29,0.0,14,0.0
Vcr222,sRNA,NC_002505,-,2783840,2783908,VCA0023,CDS_UTRS,NC_002506,-,27858,29156,3,3,true,0.007693142594265947,0.04163625639957618,Inf,0.537658,0.8841389894222945,28,0.0,13,0.0
VCA0023,CDS_UTRS,NC_002506,-,27858,29156,OppZ,sRNA,NC_002505,+,1164273,1164325,3,3,true,0.008287041784271112,0.043644395279365256,Inf,0.20928800000000003,0.7532877079252005,13,0.0,22,0.3333
VCA0723:Vcr102,IGR,NC_002506,+,668039,677801,VSsrna24,sRNA,NC_002505,+,106481,106537,3,1,true,0.2530643811214334,0.3237746779443575,2.104208672254071,0.41876043177071154,0.860173581035317,14,0.0,34,0.6667
Vcr222,sRNA,NC_002505,-,2783840,2783908,VC2602,CDS_UTRS,NC_002505,-,2771247,2772712,3,3,true,0.007693142594265947,0.04163625639957618,Inf,0.06207600000000002,0.5715516902050116,17,0.0,13,0.0
VC2602,CDS_UTRS,NC_002505,-,2771247,2772712,OppZ,sRNA,NC_002505,+,1164273,1164325,3,3,true,0.028117257692479684,0.08570361353362983,11.824908819957662,0.29233,0.8005405555555555,13,0.0,26,0.6667
Vcr222,sRNA,NC_002505,-,2783840,2783908,VC2761:END,IGR,NC_002505,+,2948216,2961149,3,2,true,0.1974081440560444,0.28187847400576427,2.4393830321347902,0.249274,0.7816644747866563,20,0.0,14,0.0
VC1304,CDS_UTRS,NC_002505,+,1385197,1386988,OppZ,sRNA,NC_002505,+,1164273,1164325,3,0,true,0.26807072423910244,0.33446067403228225,1.9708023041731875,0.0043237891477210764,0.1667853948887197,14,0.0,30,0.3333
VC1593:VC1598,IGR,NC_002505,+,1706107,1711100,VSsrna24,sRNA,NC_002505,+,106481,106537,3,2,true,0.010922873540031719,0.050453843969762324,Inf,0.20821362760869244,0.7532877079252005,14,0.0,32,0.3333
VC1370:VC1372,IGR,NC_002505,+,1461285,1461988,Vcr001,sRNA,NC_002505,+,21901,21941,3,3,true,0.010426610315753046,0.04875019578743202,17.990338847406953,0.987372,1.0,14,0.0,24,0.0
FarS,sRNA,NC_002505,-,2266017,2266134,VC2384:VC2371,IGR,NC_002505,-,2530747,2548194,3,2,true,0.1691695991765589,0.266354796080096,2.659207009008779,0.21095593094902396,0.7586155452810986,23,0.3333,13,0.0
VC2384:VC2371,IGR,NC_002505,-,2530747,2548194,VSsrna24,sRNA,NC_002505,+,106481,106537,3,3,true,0.18763027059025866,0.2776189095090747,2.630266427002222,0.17232117950175857,0.7265916041666666,13,0.0,31,1.0
Vcr222,sRNA,NC_002505,-,2783840,2783908,VCA0197,CDS_UTRS,NC_002506,+,213007,214412,3,3,true,0.007693142594265947,0.04163625639957618,Inf,0.008086000000000038,0.22855672727272835,26,0.6667,14,0.0
VCA0197,CDS_UTRS,NC_002506,+,213007,214412,OppZ,sRNA,NC_002505,+,1164273,1164325,3,3,true,0.008287041784271112,0.043644395279365256,Inf,0.626648,0.9230726005830904,14,0.0,24,0.0
VCA0044:VCA0055,IGR,NC_002506,+,54355,62136,VSsrna24,sRNA,NC_002505,+,106481,106537,3,0,true,0.010922873540031719,0.050453843969762324,Inf,0.33880999999999994,0.8108170633510952,15,0.3333,30,0.3333
VC1247,CDS_UTRS,NC_002505,-,1318714,1319222,MicX,sRNA,NC_002506,-,893273,893616,3,0,true,0.1259661270178317,0.224794513354977,2.5132936074150094,0.8825492770209964,0.9889022833787465,27,0.0,18,0.3333
Vcr222,sRNA,NC_002505,-,2783840,2783908,VC2370,CDS_UTRS,NC_002505,-,2527736,2529562,3,0,true,0.007693142594265947,0.04163625639957618,Inf,0.022789157934831095,0.4259904849591897,31,1.0,13,0.0
VC0844:TarA,IGR,NC_002505,-,888650,905358,Vcr001,sRNA,NC_002505,+,21901,21941,3,2,true,0.24010753698035675,0.30794651496901587,1.9989036635300148,0.9749713625079721,1.0,13,0.0,26,0.0
Vcr222,sRNA,NC_002505,-,2783840,2783908,VC2699,CDS_UTRS,NC_002505,+,2866474,2868044,3,0,true,0.007693142594265947,0.04163625639957618,Inf,0.33880999999999994,0.8108170633510952,24,0.6667,13,0.0
FarS,sRNA,NC_002505,-,2266017,2266134,VC1189:VC1198,IGR,NC_002505,+,1264435,1270098,3,3,true,0.021510903072760355,0.07743189061606123,13.296104742365507,0.9800785090439971,1.0,32,0.3333,14,0.0
VC1189:VC1198,IGR,NC_002505,+,1264435,1270098,VSsrna24,sRNA,NC_002505,+,106481,106537,3,3,true,0.010922873540031719,0.050453843969762324,Inf,0.09539200000000003,0.6415548485856908,14,0.0,25,0.0
Vcr222,sRNA,NC_002505,-,2783840,2783908,VC0212:VC0209,IGR,NC_002505,-,217625,219196,3,0,true,0.09572333096162625,0.18451845015415633,4.0656534722485995,0.9232501266985389,0.9912401200315873,38,0.3333,13,0.0
VSsrna24,sRNA,NC_002505,+,106481,106537,Vcr047:VC1140,IGR,NC_002505,-,1209545,1211895,3,0,true,0.025985591879563858,0.08354831632735946,6.338241326532619,0.4470434978241282,0.8705119282695186,34,0.6667,14,0.0
VC1574:VC1571,IGR,NC_002505,-,1683801,1685848,Vcr001,sRNA,NC_002505,+,21901,21941,3,0,true,0.0029196081366871934,0.026029048811821418,Inf,0.46341840028456893,0.8752841998231653,23,0.3333,30,0.6667
VC2723:VC2718,IGR,NC_002505,-,2894093,2896706,VSsrna24,sRNA,NC_002505,+,106481,106537,3,0,true,0.03642100175158264,0.10209457403656334,10.521111408931532,0.5145277873808487,0.8841389894222945,13,0.0,29,0.6667
VCA0763,CDS_UTRS,NC_002506,-,706534,708392,OppZ,sRNA,NC_002505,+,1164273,1164325,3,1,true,0.05975196770833998,0.13150433060496583,5.912450231142529,0.98226,1.0,13,0.0,23,0.3333
VC2217,CDS_UTRS,NC_002505,-,2371285,2374336,OppZ,sRNA,NC_002505,+,1164273,1164325,3,2,true,1.0,1.0,0.02460324089796944,0.43987600000000004,0.860173581035317,13,0.0,28,1.0
FarS,sRNA,NC_002505,-,2266017,2266134,Vcr029:VC0597,IGR,NC_002505,-,624841,642728,3,1,true,0.08031988586129424,0.16327829937407062,4.432027316078921,0.10527045282314929,0.67630744,31,0.0,15,0.6667
Vcr222,sRNA,NC_002505,-,2783840,2783908,rpmG,CDS_UTRS,NC_002505,+,226479,226756,3,3,true,0.007693142594265947,0.04163625639957618,Inf,0.06207600000000002,0.5715516902050116,23,0.3333,14,0.0
rpmG,CDS_UTRS,NC_002505,+,226479,226756,OppZ,sRNA,NC_002505,+,1164273,1164325,3,3,true,0.008287041784271112,0.043644395279365256,Inf,0.38873800000000003,0.834898510095643,14,0.0,17,0.0
VC1348:VC1343,IGR,NC_002505,-,1431241,1435153,VSsrna24,sRNA,NC_002505,+,106481,106537,3,0,true,0.12756449259037728,0.22745397661877442,3.507028561241757,0.012758000000000047,0.32229897500000115,14,0.0,30,0.0
VC1622:VC1632,IGR,NC_002505,+,1743942,1757096,VSsrna24,sRNA,NC_002505,+,106481,106537,3,2,true,0.07610250961357368,0.15667794652558673,5.260550932894811,0.31084425126359094,0.8108170633510952,15,0.6667,26,0.6667
VC2462,CDS_UTRS,NC_002505,-,2644199,2645141,OppZ,sRNA,NC_002505,+,1164273,1164325,3,2,true,0.008287041784271112,0.043644395279365256,Inf,0.931648,0.9912401200315873,14,0.0,25,0.6667
Vcr027:cysM,IGR,NC_002505,-,569776,575858,OppZ,sRNA,NC_002505,+,1164273,1164325,3,0,true,0.1018070790110741,0.19262264462933051,3.9416280412023923,0.17257,0.7265916041666666,14,0.3333,28,0.6667
Qrr3,sRNA,NC_002506,+,772258,772365,QrrX,sRNA,NC_002506,-,776823,776968,3,0,true,0.1741415811239272,0.27315910308267516,2.1026229662251055,0.6145034999710539,0.9230726005830904,31,0.0,14,0.0
Vcr222,sRNA,NC_002505,-,2783840,2783908,VCA0595:VCA0593,IGR,NC_002506,-,532344,532515,3,2,true,0.007693142594265947,0.04163625639957618,Inf,0.249274,0.7816644747866563,28,1.0,13,0.0
FarS,sRNA,NC_002505,-,2266017,2266134,VC1655:VC1658,IGR,NC_002505,+,1788527,1789407,3,3,true,0.006239157360318726,0.03806407548505067,Inf,0.049980000000000024,0.5416063270777483,29,0.3333,13,0.0
Vcr222,sRNA,NC_002505,-,2783840,2783908,VC1806,CDS_UTRS,NC_002505,+,1949665,1950904,3,2,true,0.14360589445029118,0.23753679396494706,3.0492348215779757,0.249274,0.7816644747866563,30,0.6667,13,0.0
VCA0630,CDS_UTRS,NC_002506,-,567291,568262,FarS,sRNA,NC_002505,-,2266017,2266134,3,0,true,0.007368773731333561,0.04139116901861908,12.157629189890383,0.07703199999999999,0.5987756615384614,14,0.0,26,0.3333
xseA,CDS_UTRS,NC_002505,-,818270,820010,Vcr001,sRNA,NC_002505,+,21901,21941,3,3,true,0.0029196081366871934,0.026029048811821418,Inf,0.48983,0.8752841998231653,14,0.0,26,0.0
VC2385,CDS_UTRS,NC_002505,+,2549642,2550613,FarS,sRNA,NC_002505,-,2266017,2266134,3,0,true,0.25267249836545536,0.3234699948651768,1.8235921846008982,0.5958203839751448,0.9223692041468922,17,0.6667,32,1.0
Vcr222,sRNA,NC_002505,-,2783840,2783908,VCA0607,CDS_UTRS,NC_002506,+,544913,545602,3,3,true,0.026216554064922116,0.08354831632735946,12.196984706264944,0.38873800000000003,0.834898510095643,25,0.0,13,0.0
