name1,type1,ref1,strand1,left1,right1,name2,type2,ref2,strand2,left2,right2,nb_ints,nb_multi,in_libs,fisher_pvalue,fisher_fdr,odds_ratio,bp_pvalue,bp_fdr,meanlen1,nms1,meanlen2,nms2
Vcr017,sRNA,NC_002505,-,350275,350367,VqmR,sRNA,NC_002506,+,1031438,1031588,367,0,true,2.281910928151382e-9,5.68499196551009e-9,1.3953128328115554,0.9849558255684816,1.0,28,0.2398,29,0.2234
VC1722,CDS_UTRS,NC_002505,+,1860843,1861477,VqmR,sRNA,NC_002506,+,1031438,1031588,363,0,true,0.0,0.0,275.21657233042737,0.21040377598328167,0.5894092532511798,28,0.259,28,0.2149
Vcr222,sRNA,NC_002505,-,2783840,2783908,FarS,sRNA,NC_002505,-,2266017,2266134,359,0,true,1.0,1.0,0.03925325357468115,0.9966839744045105,1.0,29,0.2674,28,0.2396
VC0972,CDS_UTRS,NC_002505,+,1037691,1038978,VrrA,sRNA,NC_002505,+,1878684,1878823,356,0,true,2.4867021941971927e-26,6.456437624692711e-26,1.8888010207484358,0.40119092467734024,0.7644845925925926,29,0.2584,28,0.2303
VC0480,CDS_UTRS,NC_002505,+,510777,511840,Vcr017,sRNA,NC_002505,-,350275,350367,353,0,true,0.0,0.0,134.63343771856464,0.9598179502782614,1.0,28,0.2521,28,0.2153
VCA0691,CDS_UTRS,NC_002506,-,629322,630262,Vcr001,sRNA,NC_002505,+,21901,21941,351,0,true,1.906887481463664e-218,6.848904204256993e-218,29.050225876658658,0.9635357112868772,1.0,29,0.2764,29,0.2934
ilvH,CDS_UTRS,NC_002505,-,2661261,2661955,Vcr001,sRNA,NC_002505,+,21901,21941,351,0,true,1.0917452197739548e-211,3.82554625790711e-211,25.506866443810264,0.04989460638274515,0.21643787755102026,28,0.2906,30,0.302
Vcr036,sRNA,NC_002505,-,840378,840471,GcvB,sRNA,NC_002505,-,954718,954922,351,0,true,0.0,0.0,88.67367043490496,1.0604729575257825e-9,2.3609476896495055e-8,28,0.2707,28,0.2678
FarS,sRNA,NC_002505,-,2266017,2266134,Vcr096,sRNA,NC_002506,-,243936,243986,350,0,true,1.0,1.0,0.5849160198048639,8.01687233085591e-6,0.00010597303112350156,29,0.2571,29,0.2771
sucA,CDS_UTRS,NC_002505,-,2246650,2249504,VqmR,sRNA,NC_002506,+,1031438,1031588,349,0,true,5.92653773488709e-213,2.0937194784724064e-212,11.081256195246606,0.26278692807196224,0.6616599438954763,28,0.2493,28,0.2493
VC2767,CDS_UTRS,NC_002505,-,2954030,2954563,Vcr001,sRNA,NC_002505,+,21901,21941,345,0,true,2.2517105638833206e-203,7.702279785981834e-203,23.358966076340913,8.105188684267896e-5,0.0009266202198500864,29,0.3101,29,0.3188
VCA0545,CDS_UTRS,NC_002506,+,481778,483920,Vcr001,sRNA,NC_002505,+,21901,21941,344,0,true,3.9036846931398387e-32,1.0322012900265462e-31,2.218232599638702,0.001266841273107856,0.010507330559306336,28,0.2645,29,0.2355
Vcr017,sRNA,NC_002505,-,350275,350367,VC2469,CDS_UTRS,NC_002505,+,2650006,2652058,341,0,true,0.0,0.0,44.418665533744544,0.9999970156371556,1.0,29,0.2258,28,0.2317
VCA0059,CDS_UTRS,NC_002506,-,66326,66974,Vcr065,sRNA,NC_002505,+,1617123,1617248,341,0,true,0.0,0.0,547.1507929429366,0.9999528798214437,1.0,28,0.2551,28,0.261
CarZ,sRNA,NC_002505,-,2553978,2554044,VSsrna24,sRNA,NC_002505,+,106481,106537,338,0,true,6.446477701709212e-12,1.6248139704308016e-11,1.5850647058427698,0.9999920382540638,1.0,29,0.287,28,0.2485
OppZ,sRNA,NC_002505,+,1164273,1164325,VSsrna24,sRNA,NC_002505,+,106481,106537,337,0,true,1.0,1.0,0.08641907890989259,1.3035846837691283e-10,3.6761088082289417e-9,28,0.2493,28,0.2433
VcdRP,sRNA,NC_002505,-,2433387,2433692,VSsrna24,sRNA,NC_002505,+,106481,106537,337,0,true,0.9999999945543578,1.0,0.7194129450012587,0.9996104490871273,1.0,28,0.3056,29,0.2552
VC1532,CDS_UTRS,NC_002505,-,1644472,1645661,VSsrna24,sRNA,NC_002505,+,106481,106537,337,0,true,1.9531314885507273e-144,5.845831052537246e-144,15.381237835525981,0.4227869308446024,0.7644845925925926,29,0.2552,29,0.273
Vcr222,sRNA,NC_002505,-,2783840,2783908,VSsrna24,sRNA,NC_002505,+,106481,106537,330,0,true,1.0,1.0,0.01001808242970993,0.991178973803259,1.0,29,0.2788,28,0.2515
VC0573,CDS_UTRS,NC_002505,+,604056,604812,Vcr017,sRNA,NC_002505,-,350275,350367,329,0,true,0.23592944466350116,0.2654976257179347,1.0433973778771477,0.10811077697531127,0.3976596405265797,28,0.304,28,0.2553
Vcr229,sRNA,NC_002506,+,897527,897726,Vcr001,sRNA,NC_002505,+,21901,21941,329,0,true,1.0,1.0,0.0764600454842629,0.0021090683492656606,0.0162206529407159,28,0.231,29,0.2796
VC1873,CDS_UTRS,NC_002505,+,2016962,2018305,Vcr017,sRNA,NC_002505,-,350275,350367,328,0,true,0.0,0.0,153.08239320980226,0.9940727314219352,1.0,29,0.2439,29,0.2622
sdhA,CDS_UTRS,NC_002505,-,2250274,2252040,Vcr001,sRNA,NC_002505,+,21901,21941,327,0,true,5.460578690942729e-195,1.838679231090872e-194,24.348026694594,0.43912080500797945,0.7644845925925926,29,0.3028,29,0.2722
Vcr216,sRNA,NC_002505,-,2518785,2518934,GcvB,sRNA,NC_002505,-,954718,954922,326,0,true,0.0,0.0,1785.0058482584807,0.0004492098555523258,0.0040428886999709325,28,0.2853,29,0.273
VC1898,CDS_UTRS,NC_002505,+,2044294,2046597,VCA0689,CDS_UTRS,NC_002506,-,627699,628074,324,0,true,0.0,0.0,85.88877829844364,0.6981892522125086,0.9628899096774194,28,0.287,28,0.2253
VC1620,CDS_UTRS,NC_002505,-,1732696,1741567,Vcr017,sRNA,NC_002505,-,350275,350367,322,0,true,0.0,0.0,130.64432636249748,0.9999065967020105,1.0,29,0.2826,29,0.2795
VC0440,CDS_UTRS,NC_002505,+,469805,470502,Vcr017,sRNA,NC_002505,-,350275,350367,320,0,true,0.0,0.0,153.1252887242578,0.2848319519966652,0.6628658823529412,29,0.2344,28,0.2375
sucA,CDS_UTRS,NC_002505,-,2246650,2249504,Spot42,sRNA,NC_002505,+,106076,106185,316,0,true,3.4994435622611434e-292,1.409588948910797e-291,24.498244716650948,0.034487725225752164,0.18010256506781686,28,0.2911,28,0.2563
VC0329,CDS_UTRS,NC_002505,+,344452,348909,Vcr017,sRNA,NC_002505,-,350275,350367,315,0,true,0.0,0.0,108.83527800646507,0.9997081753239532,1.0,28,0.2381,28,0.2159
glgA,CDS_UTRS,NC_002505,-,1863784,1865331,Vcr001,sRNA,NC_002505,+,21901,21941,315,0,true,7.389647409318705e-194,2.468944211950668e-193,27.58931317184358,0.014860501978437402,0.09244106377763267,28,0.2635,28,0.2254
VC0533,CDS_UTRS,NC_002505,+,563723,564695,Qrr1,sRNA,NC_002505,-,1089964,1090058,314,0,true,0.0,0.0,1602.012739543501,0.979212359104639,1.0,29,0.2834,29,0.258
VC0243,CDS_UTRS,NC_002505,+,249323,250444,VqmR,sRNA,NC_002506,+,1031438,1031588,312,0,true,6.42066231598674e-183,2.080680795631793e-182,10.310675877248828,0.018409400983605197,0.10523211643331078,28,0.2436,29,0.2179
VC0251,CDS_UTRS,NC_002505,+,257292,259804,Vcr001,sRNA,NC_002505,+,21901,21941,311,0,true,6.987247635049769e-193,2.316541331312654e-192,28.494623611022377,0.11070206297317753,0.40368079860046635,29,0.2476,29,0.2412
VCA0446,CDS_UTRS,NC_002506,+,399889,400318,Vcr001,sRNA,NC_002505,+,21901,21941,310,0,true,2.5462766769100668e-182,8.189889908568945e-182,23.07620471131869,0.7650407999470347,1.0,29,0.3065,29,0.2806
VC1497,CDS_UTRS,NC_002505,-,1608526,1609202,Vcr043,sRNA,NC_002505,+,1114590,1114749,308,0,true,0.0,0.0,664.6488826438679,0.002072003138853915,0.0162206529407159,29,0.2792,28,0.2597
VC0550,CDS_UTRS,NC_002505,+,582646,584439,Vcr017,sRNA,NC_002505,-,350275,350367,308,0,true,0.0,0.0,112.64306510548136,0.9048959590149752,1.0,29,0.2597,29,0.2435
FarS,sRNA,NC_002505,-,2266017,2266134,Vcr064,sRNA,NC_002505,-,1595729,1595803,303,0,true,8.614323775639458e-163,2.6904156139859466e-162,23.201253455754866,4.071867723291537e-6,5.939310506732138e-5,28,0.2772,29,0.2376
VC0637,CDS_UTRS,NC_002505,+,678073,680092,Vcr001,sRNA,NC_002505,+,21901,21941,302,0,true,1.409368982772711e-174,4.499540974629915e-174,21.665309459416918,0.14102896557038633,0.4539076240601504,28,0.2483,29,0.2715
Vcr043,sRNA,NC_002505,+,1114590,1114749,VSsrna24,sRNA,NC_002505,+,106481,106537,300,0,true,1.4598299341201126e-17,3.7229982343536595e-17,1.8794570102435122,0.9999999968172475,1.0,29,0.2567,28,0.2567
VC1150,CDS_UTRS,NC_002505,-,1222020,1222677,Vcr001,sRNA,NC_002505,+,21901,21941,299,0,true,3.7971403491350145e-185,1.2398238564221146e-184,28.259778504879918,0.0059979602536446635,0.042285619788194874,29,0.2542,29,0.2308
VqmR,sRNA,NC_002506,+,1031438,1031588,VrrA,sRNA,NC_002505,+,1878684,1878823,298,0,true,1.8483946120843742e-112,5.241171564528719e-112,5.577817301006125,0.9999999999321006,1.0,28,0.2651,28,0.255
MicX,sRNA,NC_002506,-,893273,893616,VC1247,CDS_UTRS,NC_002505,-,1318714,1319222,297,1,true,0.0,0.0,109.77913233279628,0.5537822967805335,0.8740668340976331,29,0.2694,29,0.2492
VcdRP,sRNA,NC_002505,-,2433387,2433692,FarS,sRNA,NC_002505,-,2266017,2266134,296,0,true,2.1107939200529327e-27,5.513649572986752e-27,2.10814139498423,0.17938566372043044,0.5233112810602901,29,0.2534,28,0.2905
VC2731,CDS_UTRS,NC_002505,-,2902428,2903668,Vcr214,sRNA,NC_002505,+,2376028,2376142,294,0,true,0.0,0.0,1016.1382429411815,0.03928995550973365,0.19365709090909086,29,0.2517,29,0.2755
VC0031,CDS_UTRS,NC_002505,-,27889,29719,GcvB,sRNA,NC_002505,-,954718,954922,294,0,true,0.0,0.0,1682.7734610036657,0.5044918040720419,0.836862874990093,29,0.2517,29,0.2449
VC1193,CDS_UTRS,NC_002505,-,1266253,1266663,VSsrna24,sRNA,NC_002505,+,106481,106537,292,0,true,3.4335139704649754e-125,9.931842424633587e-125,15.310088959469137,0.8908655051176702,1.0,28,0.2466,29,0.2295
VC1001,CDS_UTRS,NC_002505,+,1071882,1073169,Vcr001,sRNA,NC_002505,+,21901,21941,289,1,true,1.0964484266622395e-171,3.4747740580251853e-171,23.896093172806275,7.493212267357381e-5,0.0008804524414144922,29,0.2768,29,0.3114
VC0611,CDS_UTRS,NC_002505,-,642814,644287,VSsrna24,sRNA,NC_002505,+,106481,106537,289,0,true,1.3584428043747032e-130,3.9560057343614664e-130,18.1292531735693,0.4990950194425632,0.8311700520637961,29,0.263,29,0.2872
QrrX,sRNA,NC_002506,-,776823,776968,Qrr4,sRNA,NC_002506,-,908201,908306,288,0,true,0.0,0.0,714.7246469655934,0.001186817555475558,0.010040476519323223,29,0.2639,28,0.2361
FarS,sRNA,NC_002505,-,2266017,2266134,VcdRP,sRNA,NC_002505,-,2433387,2433692,288,0,true,1.2344204033743433e-56,3.346133294681396e-56,3.787665526413601,0.12052563343541167,0.41114792696112207,28,0.2465,29,0.2153
VC2043,CDS_UTRS,NC_002505,-,2200578,2202563,Vcr001,sRNA,NC_002505,+,21901,21941,288,0,true,2.586140333954866e-170,8.13595973674852e-170,23.486776701601382,0.00020388593381492914,0.0021560937500928754,28,0.2847,30,0.2951
VC0038,CDS_UTRS,NC_002505,-,36479,36894,MicV,sRNA,NC_002505,-,2812095,2812162,287,0,true,0.0,0.0,54566.89913165869,0.9930368804779721,1.0,29,0.2857,29,0.2439
VC0554,CDS_UTRS,NC_002505,+,587114,590028,Vcr017,sRNA,NC_002505,-,350275,350367,287,0,true,0.0,0.0,157.30691744093474,0.9996227225174923,1.0,28,0.2439,28,0.2578
aphA,CDS_UTRS,NC_002505,+,2821322,2822240,Qrr3,sRNA,NC_002506,+,772258,772365,286,0,true,5.0017055429771253e-284,1.9777386137826981e-283,29.331128332016537,0.9993402397655231,1.0,28,0.2797,30,0.2587
pntB,CDS_UTRS,NC_002506,+,501777,503203,Vcr017,sRNA,NC_002505,-,350275,350367,286,0,true,4.475e-320,1.9097e-319,136.65410192489708,NaN,NaN,29,0.3042,28,0.2587
VC1856,CDS_UTRS,NC_002505,+,1996384,1997163,VSsrna24,sRNA,NC_002505,+,106481,106537,285,0,true,2.3281612396026076e-135,6.826105403188598e-135,21.76466594992473,0.5439912653475617,0.865068816699318,29,0.2737,30,0.2667
rumA,CDS_UTRS,NC_002505,-,2633072,2634625,Vcr017,sRNA,NC_002505,-,350275,350367,281,0,true,1.3533238e-316,5.71845654e-316,145.4232516365214,0.9806610057813596,1.0,28,0.2562,28,0.2598
VC1929,CDS_UTRS,NC_002505,-,2081087,2082201,Vcr017,sRNA,NC_002505,-,350275,350367,281,0,true,8.79810597e-315,3.6815375463e-314,137.76879063558175,0.9997912860787825,1.0,28,0.2527,28,0.2633
VC1442,CDS_UTRS,NC_002505,-,1538127,1539760,VadR,sRNA,NC_002506,+,3202,3285,279,0,true,2.229133713021277e-141,6.580524865151852e-141,8.296508409849073,0.26770788483371005,0.6628658823529412,28,0.2545,29,0.2545
VC1866,CDS_UTRS,NC_002505,+,2006822,2009298,Vcr017,sRNA,NC_002505,-,350275,350367,278,0,true,5.288907571528501e-301,2.170970631741699e-300,103.57024365532297,0.9967959669543991,1.0,29,0.2734,28,0.2374
Vcr017,sRNA,NC_002505,-,350275,350367,VC1434,CDS_UTRS,NC_002505,-,1531716,1532513,272,0,true,0.0,0.0,418.5429885300541,0.9305491573758233,1.0,28,0.2132,29,0.2426
VC2060,CDS_UTRS,NC_002505,-,2214670,2215686,Vcr001,sRNA,NC_002505,+,21901,21941,269,0,true,7.809383519447694e-157,2.421470717181263e-156,22.23556182516054,0.2743123679595637,0.6628658823529412,28,0.2416,28,0.2379
Qrr2,sRNA,NC_002506,+,48449,48555,aphA,CDS_UTRS,NC_002505,+,2821322,2822240,266,0,true,0.0,0.0,758.3777974864236,0.00019291291950524758,0.0020923632038646086,29,0.2331,29,0.2331
VqmR,sRNA,NC_002506,+,1031438,1031588,VSsrna24,sRNA,NC_002505,+,106481,106537,266,0,true,1.0,1.0,0.3392397779616821,1.0,1.0,29,0.2594,28,0.2895
Vcr017,sRNA,NC_002505,-,350275,350367,Vcr214,sRNA,NC_002505,+,2376028,2376142,265,0,true,2.0010698376781555e-63,5.493382802797994e-63,3.618319841052479,0.9999981013615872,1.0,28,0.2604,28,0.2415
VC2059,CDS_UTRS,NC_002505,-,2214137,2214661,Vcr228,sRNA,NC_002506,+,787266,787431,264,0,true,0.0,0.0,130.89304371207407,0.35960764741869544,0.7278183486033883,29,0.2879,28,0.2689
sucC,CDS_UTRS,NC_002505,-,2244073,2245323,Vcr043,sRNA,NC_002505,+,1114590,1114749,263,0,true,0.0,0.0,657.1228090255518,0.039702641985613595,0.19365709090909086,28,0.2395,28,0.2433
VCA0277,CDS_UTRS,NC_002506,-,295818,296269,Vcr001,sRNA,NC_002505,+,21901,21941,262,0,true,2.457944489573624e-155,7.566957678615943e-155,23.623577542921737,1.4412030502132519e-10,3.8101805640012846e-9,28,0.2443,29,0.2137
VC2766,CDS_UTRS,NC_002505,-,2952453,2954046,Vcr001,sRNA,NC_002505,+,21901,21941,256,0,true,2.1679012463415713e-153,6.626705228178846e-153,24.569766741467426,0.01953849986721557,0.11019713925109581,28,0.2461,29,0.2461
VC1401,CDS_UTRS,NC_002505,-,1491209,1492285,Vcr001,sRNA,NC_002505,+,21901,21941,252,0,true,1.708286112693337e-145,5.1487504515442536e-145,21.420017410706798,7.966205463570021e-6,0.00010597303112350156,29,0.2897,29,0.2341
VCA0322,CDS_UTRS,NC_002506,+,327218,328070,Vcr017,sRNA,NC_002505,-,350275,350367,222,0,true,2.627180928944656e-246,9.93258754715041e-246,125.01536143427035,0.047364808417137985,0.21543348344569216,29,0.2748,29,0.2748
cyaA,CDS_UTRS,NC_002505,+,115853,118782,Qrr3,sRNA,NC_002506,+,772258,772365,198,0,true,2.6603738903755973e-304,1.1025203334152716e-303,150.84270149337078,0.2271503401912274,0.6321354861900604,29,0.3182,28,0.3131
Qrr2,sRNA,NC_002506,+,48449,48555,Qrr3,sRNA,NC_002506,+,772258,772365,137,2,true,4.3135992994561007e-144,1.2821802055624686e-143,33.183617067234984,3.3278067575157705e-5,0.0004140183113026973,29,0.3066,30,0.438
VCA0325:VCA0328,IGR,NC_002506,+,329323,329658,Vcr017,sRNA,NC_002505,-,350275,350367,108,0,true,4.638270797559025e-115,1.323903783939033e-114,86.8353163710227,0.7904285347108235,1.0,30,0.287,29,0.3426
VCA0460,CDS_UTRS,NC_002506,+,410175,410793,VqmR,sRNA,NC_002506,+,1031438,1031588,56,0,true,6.265418110062115e-81,1.753503380153748e-80,209.15183026661907,0.041962909907040116,0.19834753561828594,29,0.3571,27,0.25
Vcr017,sRNA,NC_002505,-,350275,350367,VC0246,CDS_UTRS,NC_002505,+,252918,253712,35,0,true,7.024856581101413e-53,1.8923207415341932e-52,633.7342196045588,0.5990509520103933,0.9214492825468957,29,0.2286,27,0.0857
VC0654,CDS_UTRS,NC_002505,+,699442,700169,Vcr017,sRNA,NC_002505,-,350275,350367,32,0,true,2.860994378707651e-37,7.658935262254642e-37,147.46567030963502,0.41232580063450136,0.7644845925925926,29,0.4062,29,0.2812
Vcr017,sRNA,NC_002505,-,350275,350367,Vcr208,sRNA,NC_002505,-,1531675,1531755,20,0,true,8.791623329381558e-30,2.310481496928934e-29,361.6895316034088,0.6979291489445935,0.9628899096774194,28,0.15,28,0.2
VC0246,CDS_UTRS,NC_002505,+,252918,253712,Vcr017,sRNA,NC_002505,-,350275,350367,18,0,true,1.1185077319277388e-21,2.8695049551241396e-21,165.80004676754697,0.9390640223394283,1.0,27,0.1111,29,0.3333
Vcr003,sRNA,NC_002505,-,34266,34365,Vcr001,sRNA,NC_002505,+,21901,21941,18,0,true,1.1912429945489009e-11,2.985033317735909e-11,21.346965667607286,0.01508439969642862,0.09247392857375805,30,0.2778,29,0.2222
Vcr029,sRNA,NC_002505,-,642729,642863,VSsrna24,sRNA,NC_002505,+,106481,106537,16,0,true,1.675432819111466e-8,4.150066350787596e-8,18.687637055247375,0.7296631843192275,0.9823624702194358,30,0.25,28,0.375
FarS,sRNA,NC_002505,-,2266017,2266134,VCA0596:VCA0604,IGR,NC_002506,+,535562,541289,10,0,true,0.00036484401887022864,0.000873598734072603,5.7230001387751575,0.4208453929813774,0.7644845925925926,30,0.4,16,0.1
Vcr048,sRNA,NC_002505,-,1220257,1220321,Vcr001,sRNA,NC_002505,+,21901,21941,8,0,true,6.440842504433061e-6,1.568363344299802e-5,23.71540115481026,0.6920490718131882,0.9628899096774194,28,0.25,29,0.25
VCA0596:VCA0604,IGR,NC_002506,+,535562,541289,Vcr229,sRNA,NC_002506,+,897527,897726,4,0,true,0.00019941837154239956,0.0004828613378358102,19.10283683350937,0.06429088475138499,0.2692578638597609,16,0.0,27,0.75
Vcr229,sRNA,NC_002506,+,897527,897726,VCA0596:VCA0604,IGR,NC_002506,+,535562,541289,3,0,true,0.06931956804797197,0.10337970182932844,3.5193148501342906,0.7136508555803567,0.970656951480678,32,0.6667,17,0.3333
VC2081,CDS_UTRS,NC_002505,-,2240473,2241656,VC0972,CDS_UTRS,NC_002505,+,1037691,1038978,2,0,true,0.002017023202270035,0.004504336788489042,74.46179380531655,0.1690050636902673,0.5113330489510488,17,0.0,32,0.5
VCA0756:VCA0764,IGR,NC_002506,+,701746,708301,VSsrna24,sRNA,NC_002505,+,106481,106537,2,1,true,0.04930708461872374,0.07989230628071403,Inf,0.3109096464971946,0.6885590600435252,16,0.0,22,0.5
Vcr222,sRNA,NC_002505,-,2783840,2783908,VC2634,CDS_UTRS,NC_002505,-,2804575,2805791,2,2,true,0.03725670477131822,0.0628563170184761,Inf,0.01607599999999998,0.09444649999999988,18,0.0,16,0.0
VC2634,CDS_UTRS,NC_002505,-,2804575,2805791,OppZ,sRNA,NC_002505,+,1164273,1164325,2,2,true,0.03852778532114951,0.06313869001298646,Inf,0.48935799999999996,0.8181756284584979,16,0.0,28,1.0
Vcr222,sRNA,NC_002505,-,2783840,2783908,VCA0533:VCA0538,IGR,NC_002506,+,471805,475185,2,2,true,0.03725670477131822,0.0628563170184761,Inf,0.29303999999999997,0.6628658823529412,30,1.0,16,0.0
VCA0533:VCA0538,IGR,NC_002506,+,471805,475185,OppZ,sRNA,NC_002505,+,1164273,1164325,2,2,true,0.03852778532114951,0.06313869001298646,Inf,0.33882,0.6957323300970875,16,0.0,22,0.0
VCA0596:VCA0604,IGR,NC_002506,+,535562,541289,FarS,sRNA,NC_002505,-,2266017,2266134,2,0,true,0.20752897816287705,0.25053606266917294,2.6472238195920985,NaN,NaN,17,1.0,32,0.5
VC0582:VC0585,IGR,NC_002505,+,612553,613271,OppZ,sRNA,NC_002505,+,1164273,1164325,2,0,true,0.03852778532114951,0.06313869001298646,Inf,0.12247164613164407,0.4144440505094835,16,0.0,28,0.5
Vcr222,sRNA,NC_002505,-,2783840,2783908,VC2599,CDS_UTRS,NC_002505,-,2766003,2768668,2,1,true,0.03725670477131822,0.0628563170184761,Inf,0.09589199999999998,0.35895854867256627,30,0.5,18,0.0
Vcr222,sRNA,NC_002505,-,2783840,2783908,VCA0514:VCA0519,IGR,NC_002506,+,445128,449220,2,1,true,0.03725670477131822,0.0628563170184761,Inf,0.803022,1.0,30,0.0,18,0.0
Vcr222,sRNA,NC_002505,-,2783840,2783908,glyA:VC0957,IGR,NC_002505,+,1008331,1021326,2,0,true,0.09738773800135664,0.14038165578121975,8.361687131993094,0.803022,1.0,28,1.0,19,0.0
Vcr229,sRNA,NC_002506,+,897527,897726,VC1282,CDS_UTRS,NC_002505,+,1357271,1358673,2,0,true,0.0161325147246086,0.031040686813867437,17.59613137247745,0.5373,0.8576524528301888,20,0.0,16,0.0
lpxC,CDS_UTRS,NC_002505,-,2563832,2564998,Vcr001,sRNA,NC_002505,+,21901,21941,2,0,true,0.02083292784222523,0.039039095217387285,Inf,0.439172,0.7644845925925926,18,0.0,31,0.5
Vcr106:VCA0983,IGR,NC_002506,+,926638,930848,OppZ,sRNA,NC_002505,+,1164273,1164325,2,0,true,0.03852778532114951,0.06313869001298646,Inf,0.2554532418554138,0.6493907341208114,16,0.0,26,0.0
Qrr4,sRNA,NC_002506,-,908201,908306,Qrr3,sRNA,NC_002506,+,772258,772365,2,2,true,0.1653256163695253,0.21658158253880064,2.7924873951382003,0.439172,0.7644845925925926,17,0.0,52,6.0
VC0549,CDS_UTRS,NC_002505,+,582157,582617,VC1796,CDS_UTRS,NC_002505,-,1941658,1942232,2,0,true,0.0003180107614696634,0.0007657130625331001,Inf,0.01607599999999998,0.09444649999999988,34,0.5,16,0.0
VC1574:VC1571,IGR,NC_002505,-,1683801,1685848,Vcr001,sRNA,NC_002505,+,21901,21941,2,0,true,0.02083292784222523,0.039039095217387285,Inf,0.3105807613774943,0.6885590600435252,28,0.5,32,0.5
VC0549,CDS_UTRS,NC_002505,+,582157,582617,VCA1059:VCA1075,IGR,NC_002506,+,1010820,1028043,2,0,true,0.018638451215524553,0.03554501094642072,11.016843707907375,0.12840155894656557,0.4310623764634702,26,0.5,17,0.0
VC0333,CDS_UTRS,NC_002505,+,351596,352367,VSsrna24,sRNA,NC_002505,+,106481,106537,1,0,true,0.2220528444074804,0.25053606266917294,Inf,0.582958,0.89996800729927,16,0.0,28,0.0
Vcr222,sRNA,NC_002505,-,2783840,2783908,VC2333,CDS_UTRS,NC_002505,+,2482589,2484335,1,1,true,0.19302084964912314,0.23898078992845578,Inf,0.11741599999999996,0.4037964878048779,19,0.0,17,0.0
VC2333,CDS_UTRS,NC_002505,+,2482589,2484335,OppZ,sRNA,NC_002505,+,1164273,1164325,1,1,true,0.19628584602012378,0.23898078992845578,Inf,0.7056640000000001,0.9628899096774194,17,0.0,33,0.0
VSsrna24,sRNA,NC_002505,+,106481,106537,VC1147:VC1153,IGR,NC_002505,+,1219266,1224774,1,1,true,0.17947778737557807,0.22552456664394796,9.618846267124148,0.17286199999999996,0.5113330489510488,33,0.0,18,0.0
VC1147:VC1153,IGR,NC_002505,+,1219266,1224774,Vcr229,sRNA,NC_002506,+,897527,897726,1,1,true,0.05725975120349003,0.08598938246935263,33.422447531379696,0.388502,0.7573103502304148,18,0.0,21,1.0
VCA0578,CDS_UTRS,NC_002506,-,517268,519101,VSsrna24,sRNA,NC_002505,+,106481,106537,1,0,true,0.2220528444074804,0.25053606266917294,Inf,0.142718,0.4539076240601504,16,0.0,28,0.0
Vcr036,sRNA,NC_002505,-,840378,840471,gmhA,CDS_UTRS,NC_002505,-,2383241,2384047,1,0,true,0.003148074203660811,0.006818190863205074,Inf,0.11741599999999996,0.4037964878048779,37,0.0,18,0.0
oppA,CDS_UTRS,NC_002505,+,1158468,1160373,Vcr029:VC0597,IGR,NC_002505,-,624841,642728,1,0,true,0.008777986865007747,0.017845812918954432,Inf,0.582958,0.89996800729927,31,1.0,16,0.0
VC0825:VC0819,IGR,NC_002505,-,876913,886342,Qrr3,sRNA,NC_002506,+,772258,772365,1,0,true,0.009461871240014519,0.018452789612878995,Inf,0.803022,1.0,17,0.0,32,1.0
Vcr017,sRNA,NC_002505,-,350275,350367,VCA0025,CDS_UTRS,NC_002506,+,30284,32072,1,0,true,0.0269450443752709,0.04798890134604032,Inf,0.06220000000000003,0.2631060000000002,34,0.0,16,0.0
VC1149,CDS_UTRS,NC_002505,-,1220318,1222019,VC2700,CDS_UTRS,NC_002505,+,2868077,2871916,1,1,true,0.00554608167344306,0.01183347129333643,Inf,0.667744,0.9628899096774194,25,0.0,18,0.0
VC2700,CDS_UTRS,NC_002505,+,2868077,2871916,Vcr001,sRNA,NC_002505,+,21901,21941,1,1,true,0.14433710646314868,0.19024248588873724,Inf,0.29303999999999997,0.6628658823529412,18,0.0,20,0.0
VCA0100:VCA0097,IGR,NC_002506,-,105315,107727,Vcr001,sRNA,NC_002505,+,21901,21941,1,0,true,0.14433710646314868,0.19024248588873724,Inf,0.89867,1.0,18,1.0,35,0.0
FarS,sRNA,NC_002505,-,2266017,2266134,VCA0756:VCA0764,IGR,NC_002506,+,701746,708301,1,1,true,0.17927697979011292,0.22552456664394796,Inf,0.7056640000000001,0.9628899096774194,33,1.0,16,0.0
VC1775,CDS_UTRS,NC_002505,-,1925141,1926131,GcvB,sRNA,NC_002505,-,954718,954922,1,0,true,0.0044275998085125945,0.009494007549596657,Inf,NaN,NaN,17,1.0,39,0.0
Vcr096,sRNA,NC_002506,-,243936,243986,FarS,sRNA,NC_002505,-,2266017,2266134,1,0,true,0.9999999999999999,1.0,0.026095396251324062,0.7056640000000001,0.9628899096774194,36,1.0,21,1.0
VC0393,CDS_UTRS,NC_002505,-,415606,417627,VSsrna24,sRNA,NC_002505,+,106481,106537,1,0,true,0.2220528444074804,0.25053606266917294,Inf,0.740836,0.9823624702194358,16,0.0,35,0.0
Vcr229,sRNA,NC_002506,+,897527,897726,VC1732,CDS_UTRS,NC_002505,-,1870325,1872005,1,1,true,0.05377757874046163,0.08104243509489148,Inf,0.17286199999999996,0.5113330489510488,29,0.0,16,0.0
