name1,type1,ref1,strand1,left1,right1,name2,type2,ref2,strand2,left2,right2,nb_ints,nb_multi,in_libs,fisher_pvalue,fisher_fdr,odds_ratio,bp_pvalue,bp_fdr,meanlen1,nms1,meanlen2,nms2
grxA,CDS_UTRS,NC_002505,-,1217146,1217709,VC2320,CDS_UTRS,NC_002505,-,2468633,2472391,1,0,true,0.001181709970921041,0.0075180845250161134,Inf,NaN,NaN,16,0.0,16,0.0
VC2043,CDS_UTRS,NC_002505,-,2200578,2202563,cca:VC2453,IGR,NC_002505,+,2626715,2634396,1,1,true,0.0916316328136032,0.1683789394848952,10.515693579093291,0.581804,0.9075232146023468,25,1.0,13,0.0
VC2043,CDS_UTRS,NC_002505,-,2200578,2202563,VC1167:Trp leader,IGR,NC_002505,+,1240775,1248839,1,1,true,0.09016305187890838,0.16618648055073745,10.697040638561198,0.915474,0.9853631626591232,25,1.0,13,0.0
VCA0723:Vcr102,IGR,NC_002506,+,668039,677801,Vcr064,sRNA,NC_002505,-,1595729,1595803,1,0,true,0.006422143257272528,0.027324866640353617,177.72718528963475,0.7396480000000001,0.9490721441441443,14,0.0,40,1.0
VCA0490,CDS_UTRS,NC_002506,+,426292,427403,VC2761:END,IGR,NC_002505,+,2948216,2961149,1,1,true,0.00022383738983011714,0.00185423157733914,5476.889308597578,0.625818,0.9241281846457665,14,0.0,13,0.0
VC2761:END,IGR,NC_002505,+,2948216,2961149,VCA0297,CDS_UTRS,NC_002506,+,313687,314197,1,1,true,0.0001958602455718328,0.0016624011464713591,6380.710758235459,0.945638,0.9873300043699266,13,0.0,14,0.0
FarS,sRNA,NC_002505,-,2266017,2266134,VC0265:rfbU,IGR,NC_002505,-,267440,270496,1,1,true,0.33132437881866705,0.4092797308730847,4.486268975812535,0.17269599999999996,0.7761588820435761,18,0.0,13,0.0
VC0265:rfbU,IGR,NC_002505,-,267440,270496,VSsrna24,sRNA,NC_002505,+,106481,106537,1,1,true,0.5258737447614006,0.5849325414153541,1.7703293087523253,0.04955399999999999,0.6025041219512194,13,0.0,22,1.0
VCA0523,CDS_UTRS,NC_002506,-,456823,458290,Vcr001,sRNA,NC_002505,+,21901,21941,1,1,true,0.26427388782197536,0.3408770617906826,6.029664767865677,0.666558,0.935997642253521,13,0.0,19,0.0
VC0972,CDS_UTRS,NC_002505,+,1037691,1038978,VC0281:VC0287,IGR,NC_002505,+,289435,296166,1,0,true,0.081680283536955,0.15669455559288664,15.4827609902527,0.95732,0.9907765121107266,27,1.0,14,0.0
VC1244,CDS_UTRS,NC_002505,+,1315881,1316922,Vcr017,sRNA,NC_002505,-,350275,350367,1,0,true,0.0526151521478494,0.11453208104342442,Inf,0.337746,0.8474817835570468,14,0.0,17,0.0
oppA,CDS_UTRS,NC_002505,+,1158468,1160373,VC0398,CDS_UTRS,NC_002505,+,423205,425283,1,1,true,0.08480894612621459,0.16087670136999108,12.484753152839005,0.387702,0.8624891647452584,40,1.0,13,0.0
VCA0088,CDS_UTRS,NC_002506,-,97346,98948,VC0398,CDS_UTRS,NC_002505,+,423205,425283,1,1,true,6.45730644027731e-5,0.000705144794678697,24929.60539210241,NaN,NaN,13,0.0,13,0.0
VCA1012,CDS_UTRS,NC_002506,-,961912,962579,envZ:VC2706,IGR,NC_002505,-,2879773,2886865,1,1,true,9.04011226371404e-5,0.0009002807811467679,15110.023000536808,NaN,NaN,34,0.0,34,0.0
Vcr001,sRNA,NC_002505,+,21901,21941,envZ:VC2706,IGR,NC_002505,-,2879773,2886865,1,1,true,0.11654964405438839,0.1997678558129195,9.332512544505667,0.48813799999999996,0.8905280622140895,31,0.0,34,0.0
VC0655,CDS_UTRS,NC_002505,+,700105,700711,VC2047:VC2072,IGR,NC_002505,+,2205642,2227172,1,0,true,0.04434298381313384,0.10416716508990558,22.775614229261947,0.29179999999999995,0.8367434586019544,30,1.0,15,1.0
VC0734,CDS_UTRS,NC_002505,+,788749,790684,VC1817,CDS_UTRS,NC_002505,-,1957153,1959164,1,1,true,0.030948316870470394,0.08083182328362397,Inf,0.7396480000000001,0.9490721441441443,24,0.0,13,0.0
VC1817,CDS_UTRS,NC_002505,-,1957153,1959164,Vcr001,sRNA,NC_002505,+,21901,21941,1,1,true,0.3689351037351646,0.4420870822645798,3.0148336822727,0.387702,0.8624891647452584,13,0.0,31,1.0
VC1617,CDS_UTRS,NC_002505,-,1729789,1731079,VC1167:Trp leader,IGR,NC_002505,+,1240775,1248839,1,0,true,0.00025183982986820563,0.002021419476990919,Inf,NaN,NaN,13,0.0,15,1.0
VCA1031:VCA1035,IGR,NC_002506,+,982028,985984,VC0972,CDS_UTRS,NC_002505,+,1037691,1038978,1,0,true,0.07560922028362982,0.1473118285396878,18.83114651382894,0.625818,0.9241281846457665,13,0.0,25,0.0
QrrX,sRNA,NC_002506,-,776823,776968,VC1147:VC1153,IGR,NC_002505,+,1219266,1224774,1,1,true,0.05009573606656226,0.11362566701814246,22.172181724461176,0.337746,0.8474817835570468,33,0.0,13,0.0
VC1147:VC1153,IGR,NC_002505,+,1219266,1224774,Qrr3,sRNA,NC_002506,+,772258,772365,1,1,true,0.06422900848401614,0.13101655049965236,17.4945203859195,NaN,NaN,13,0.0,13,0.0
VCA0640,CDS_UTRS,NC_002506,-,576913,577431,Vcr229,sRNA,NC_002506,+,897527,897726,1,0,true,0.028199603513703653,0.0747583776782184,Inf,0.70411,0.9414363030844882,14,0.0,27,0.0
VSsrna24,sRNA,NC_002505,+,106481,106537,VC1508:VC1519,IGR,NC_002505,+,1622058,1631747,1,1,true,0.0858601621676306,0.16087670136999108,Inf,0.877292,0.9770919277601935,21,0.0,13,0.0
VC1508:VC1519,IGR,NC_002505,+,1622058,1631747,Vcr001,sRNA,NC_002505,+,21901,21941,1,1,true,0.4587078607947901,0.5240721022809343,2.009887032402461,0.829828,0.965952733216579,13,0.0,20,0.0
VC1983,CDS_UTRS,NC_002505,-,2133610,2135763,VadR,sRNA,NC_002506,+,3202,3285,1,0,true,0.0799286343566773,0.15411006997132987,17.75840387250554,0.29179999999999995,0.8367434586019544,14,0.0,34,0.0
oppA,CDS_UTRS,NC_002505,+,1158468,1160373,VCA0348:VCA0324,IGR,NC_002506,-,328759,343042,1,0,true,0.16981716836552774,0.2571588159310648,5.618077145109934,0.987364,1.0,28,0.0,13,0.0
VCA0550:VCA0556,IGR,NC_002506,+,487920,492326,GcvB:VC0891,IGR,NC_002505,-,950792,954717,1,0,true,2.5829559346490782e-5,0.0003695774919581733,70605.37559737169,NaN,NaN,14,1.0,14,1.0
FarS,sRNA,NC_002505,-,2266017,2266134,VC0024,CDS_UTRS,NC_002505,-,21087,21735,1,0,true,0.1822739199407638,0.26692216431454896,Inf,0.11748599999999998,0.7351477531380751,39,1.0,14,0.0
VC1306,CDS_UTRS,NC_002505,+,1387361,1388846,VCA0080:VCA0077,IGR,NC_002506,-,88520,90357,1,1,true,4.304954356659785e-6,9.679462591249827e-5,Inf,0.77262,0.9535409201567979,13,0.0,13,0.0
VC1306,CDS_UTRS,NC_002505,+,1387361,1388846,VSsrna24,sRNA,NC_002505,+,106481,106537,1,1,true,0.3919635691956028,0.4580077858257205,3.5406609947073573,0.70411,0.9414363030844882,13,0.0,25,1.0
VCA0080:VCA0077,IGR,NC_002506,-,88520,90357,VSsrna24,sRNA,NC_002505,+,106481,106537,1,1,true,0.3919635691956028,0.4580077858257205,3.5406609947073573,0.5359579999999999,0.8948090304214344,13,0.0,25,1.0
VC0516:VC0510,IGR,NC_002505,-,540205,548579,VCA0919,CDS_UTRS,NC_002506,+,871122,871725,1,0,true,0.01048939252476655,0.03854984866970042,106.79905460837718,0.77262,0.9535409201567979,15,1.0,28,0.0
Vcr036,sRNA,NC_002505,-,840378,840471,glpK:VCA0740,IGR,NC_002506,-,686804,687893,1,1,true,0.006369773284994551,0.027271885849830525,312.58759795746187,0.387702,0.8624891647452584,36,1.0,14,0.0
glpK:VCA0740,IGR,NC_002506,-,686804,687893,VrrA,sRNA,NC_002505,+,1878684,1878823,1,1,true,0.03996443272063177,0.09608942123731565,48.54198887195728,0.20835800000000004,0.7903598960050731,14,0.0,17,0.0
VC0771:VC0774,IGR,NC_002505,+,827279,829975,VC0972,CDS_UTRS,NC_002505,+,1037691,1038978,1,0,true,0.07560922028362982,0.1473118285396878,18.83114651382894,0.025263999999999953,0.49713568421052545,13,0.0,26,0.0
MicX,sRNA,NC_002506,-,893273,893616,VC1062:VC1064,IGR,NC_002505,+,1130748,1131366,1,1,true,0.07427826299755247,0.14538378591572854,25.416853847006305,0.581804,0.9075232146023468,39,1.0,13,0.0
VC1062:VC1064,IGR,NC_002505,+,1130748,1131366,VC0972,CDS_UTRS,NC_002505,+,1037691,1038978,1,1,true,0.07560922028362982,0.1473118285396878,18.83114651382894,0.915474,0.9853631626591232,13,0.0,19,0.0
VC0403,CDS_UTRS,NC_002505,+,429391,430236,VC0259:rfaD,IGR,NC_002505,-,246288,264053,1,1,true,0.018310204794385165,0.058121187921093984,58.03625811301118,0.387702,0.8624891647452584,20,0.0,13,0.0
VC0069,CDS_UTRS,NC_002505,+,69096,70550,Vcr001,sRNA,NC_002505,+,21901,21941,1,0,true,0.14225506424068157,0.227405881651226,Inf,0.829828,0.965952733216579,13,0.0,32,1.0
VC0734,CDS_UTRS,NC_002505,+,788749,790684,VC0142,CDS_UTRS,NC_002505,+,133765,134533,1,1,true,0.030948316870470394,0.08083182328362397,Inf,0.337746,0.8474817835570468,28,0.0,13,0.0
VC0142,CDS_UTRS,NC_002505,+,133765,134533,Vcr001,sRNA,NC_002505,+,21901,21941,1,1,true,0.14225506424068157,0.227405881651226,Inf,0.387702,0.8624891647452584,13,0.0,20,0.0
Vcr096,sRNA,NC_002506,-,243936,243986,FarS,sRNA,NC_002505,-,2266017,2266134,1,0,true,0.9999999999999095,1.0,0.032096156592750384,0.70411,0.9414363030844882,36,1.0,21,1.0
VC0549,CDS_UTRS,NC_002505,+,582157,582617,VCA0275,CDS_UTRS,NC_002506,-,292065,292792,1,1,true,0.018035606277483462,0.05744733367751002,Inf,0.85455,0.9720323445521963,20,0.0,13,0.0
VCA0275,CDS_UTRS,NC_002506,-,292065,292792,Vcr001,sRNA,NC_002505,+,21901,21941,1,1,true,0.14225506424068157,0.227405881651226,Inf,0.20835800000000004,0.7903598960050731,13,0.0,37,0.0
VCA0989,CDS_UTRS,NC_002506,+,942415,944127,Vcr001,sRNA,NC_002505,+,21901,21941,1,0,true,0.26427388782197536,0.3408770617906826,6.029664767865677,NaN,NaN,15,1.0,25,1.0
Vcr229,sRNA,NC_002506,+,897527,897726,Vcr086:VC2440,IGR,NC_002505,-,2619894,2622775,1,1,true,0.10570149895222114,0.1838286938299498,17.407591579766265,0.20835800000000004,0.7903598960050731,31,0.0,14,0.0
VSsrna24,sRNA,NC_002505,+,106481,106537,Vcr086:VC2440,IGR,NC_002505,-,2619894,2622775,1,1,true,0.16434852583222115,0.25029098170493924,10.646965918324089,0.95732,0.9907765121107266,16,0.0,14,0.0
oppA,CDS_UTRS,NC_002505,+,1158468,1160373,VC1868,CDS_UTRS,NC_002505,-,2010212,2012492,1,0,true,0.3288858521779401,0.4092797308730847,2.553554291043266,0.337746,0.8474817835570468,28,1.0,13,0.0
VC1508:VC1519,IGR,NC_002505,+,1622058,1631747,VC0825,CDS_UTRS,NC_002505,-,886343,888550,1,0,true,2.5829559346490782e-5,0.0003695774919581733,70605.37559737169,NaN,NaN,13,0.0,13,0.0
VC0934,CDS_UTRS,NC_002505,+,999042,1000674,VSsrna24,sRNA,NC_002505,+,106481,106537,1,0,true,0.3919635691956028,0.4580077858257205,3.5406609947073573,0.70411,0.9414363030844882,15,0.0,21,1.0
VC2171:lolB,IGR,NC_002505,+,2318134,2326087,VSsrna24,sRNA,NC_002505,+,106481,106537,1,1,true,0.8247132926598802,0.8619783800862615,0.5901046626197286,0.337746,0.8474817835570468,14,0.0,21,0.0
VC1372:VC1376,IGR,NC_002505,+,1463568,1469201,VC1599:VC1605a,IGR,NC_002505,+,1714003,1719821,1,0,true,6.457306440232902e-5,0.000705144794678697,24929.60539210241,NaN,NaN,13,0.0,13,0.0
aphA,CDS_UTRS,NC_002505,+,2821322,2822240,VC1968:VC1964,IGR,NC_002505,-,2115280,2119829,1,0,true,0.12035781848299754,0.20537134240322935,7.98992630694874,0.48813799999999996,0.8905280622140895,30,1.0,14,0.0
VC0549,CDS_UTRS,NC_002505,+,582157,582617,VC0819,CDS_UTRS,NC_002505,-,875103,876912,1,1,true,0.03574596758232018,0.08979903029007567,54.44906615886605,0.7396480000000001,0.9490721441441443,19,0.0,24,3.0
VC0549,CDS_UTRS,NC_002505,+,582157,582617,VCA0928:VCA0933,IGR,NC_002506,+,882199,885867,1,1,true,0.07021430800075468,0.14047421117106307,18.150160669169352,0.4387,0.8753513675783855,19,0.0,13,0.0
VC0819,CDS_UTRS,NC_002505,-,875103,876912,VCA0928:VCA0933,IGR,NC_002506,+,882199,885867,1,1,true,1.7219761828890512e-5,0.0002758218543594579,134111.68366700938,NaN,NaN,24,3.0,13,0.0
VC0734,CDS_UTRS,NC_002505,+,788749,790684,hslU,CDS_UTRS,NC_002505,-,2841173,2842588,1,1,true,0.09000138557476334,0.1659730085484683,15.656647047842526,0.20835800000000004,0.7903598960050731,22,0.0,13,0.0
hslU,CDS_UTRS,NC_002505,-,2841173,2842588,Vcr001,sRNA,NC_002505,+,21901,21941,1,1,true,0.14225506424068157,0.227405881651226,Inf,0.248668,0.8209337615894039,13,0.0,20,0.0
VC2086,CDS_UTRS,NC_002505,-,2245324,2246621,coaD:VC0215,IGR,NC_002505,-,223487,228070,1,1,true,0.0914309452135037,0.16818090532158708,11.424696724450703,0.70411,0.9414363030844882,32,0.0,13,0.0
FarS,sRNA,NC_002505,-,2266017,2266134,VC0393,CDS_UTRS,NC_002505,-,415606,417627,1,1,true,0.33132437881866705,0.4092797308730847,4.486268975812535,0.877292,0.9770919277601935,15,0.0,16,0.0
VC0393,CDS_UTRS,NC_002505,-,415606,417627,VSsrna24,sRNA,NC_002505,+,106481,106537,1,1,true,0.5258737447614006,0.5849325414153541,1.7703293087523253,0.7396480000000001,0.9490721441441443,16,0.0,35,0.0
Vcr025,sRNA,NC_002505,+,522631,522716,VC1587:VC1589,IGR,NC_002505,+,1699098,1699859,1,0,true,0.06800851242647687,0.13725547149240228,21.049523806243176,NaN,NaN,31,0.0,13,0.0
VC0734,CDS_UTRS,NC_002505,+,788749,790684,VC2756,CDS_UTRS,NC_002505,-,2940002,2941459,1,1,true,0.09000138557476334,0.1659730085484683,15.656647047842526,0.29179999999999995,0.8367434586019544,20,0.0,14,0.0
VC2756,CDS_UTRS,NC_002505,-,2940002,2941459,Vcr001,sRNA,NC_002505,+,21901,21941,1,1,true,0.3689351037351646,0.4420870822645798,3.0148336822727,0.80237,0.9595716393442623,14,0.0,25,0.0
Vcr229,sRNA,NC_002506,+,897527,897726,VC2064,CDS_UTRS,NC_002505,-,2219992,2220739,1,1,true,0.05432637150464692,0.11534396765209493,Inf,0.77262,0.9535409201567979,27,0.0,15,0.0
VC2064,CDS_UTRS,NC_002505,-,2219992,2220739,VSsrna24,sRNA,NC_002505,+,106481,106537,1,1,true,0.22023285498115508,0.2973123009628124,Inf,0.07658799999999999,0.6489368498583569,15,0.0,20,0.0
VC0914,CDS_UTRS,NC_002505,+,975107,978417,Spot42,sRNA,NC_002505,+,106076,106185,1,0,true,0.07280366708588104,0.1452062120390575,15.050781911986746,NaN,NaN,16,1.0,36,0.0
VCA0808,CDS_UTRS,NC_002506,-,752270,753299,VqmR,sRNA,NC_002506,+,1031438,1031588,1,0,true,0.022635450007641222,0.0654998633314638,Inf,0.07658799999999999,0.6489368498583569,13,0.0,19,0.0
sucC,CDS_UTRS,NC_002505,-,2244073,2245323,clpA,CDS_UTRS,NC_002505,+,1213029,1215499,1,0,true,0.0014158300089388565,0.008783726876364455,1413.2482123766338,0.14256599999999997,0.7527182806707853,30,1.0,19,1.0
VC0982:VC0980,IGR,NC_002505,-,1045432,1046074,VC1872,CDS_UTRS,NC_002505,+,2014835,2016961,1,0,true,0.0035494348671168963,0.017673939778491285,Inf,0.17269599999999996,0.7761588820435761,14,0.0,32,0.0
VCA0545,CDS_UTRS,NC_002506,+,481778,483920,VC0446,CDS_UTRS,NC_002505,-,474856,477445,1,0,true,0.005640130918837527,0.025005846817136374,353.2356337528566,0.17269599999999996,0.7761588820435761,19,0.0,13,0.0
FarS,sRNA,NC_002505,-,2266017,2266134,VC0422,CDS_UTRS,NC_002505,+,451399,453044,1,0,true,0.1822739199407638,0.26692216431454896,Inf,0.48813799999999996,0.8905280622140895,16,0.0,13,0.0
VCA0413,CDS_UTRS,NC_002506,+,381323,382135,VCA0420,CDS_UTRS,NC_002506,+,386391,386902,1,1,true,0.00019370793519102314,0.001653834301764522,6379.914348650336,NaN,NaN,15,0.0,15,0.0
VC0415,CDS_UTRS,NC_002505,+,442072,443226,Vcr043,sRNA,NC_002505,+,1114590,1114749,1,0,true,0.024687462166455676,0.0697919664526119,59.76710255408985,0.17269599999999996,0.7761588820435761,13,0.0,37,1.0
FarS,sRNA,NC_002505,-,2266017,2266134,VCA0030:VCA0033,IGR,NC_002506,+,37728,40079,1,1,true,0.33132437881866705,0.4092797308730847,4.486268975812535,0.4387,0.8753513675783855,38,0.0,13,0.0
VCA0030:VCA0033,IGR,NC_002506,+,37728,40079,VC2343,CDS_UTRS,NC_002505,-,2497619,2499333,1,1,true,0.00011623376763159055,0.0010900679762340874,Inf,0.7396480000000001,0.9490721441441443,13,0.0,13,0.0
START:dnaA,IGR,NC_002505,+,1,7196,OppZ,sRNA,NC_002505,+,1164273,1164325,1,0,true,0.4882024787931124,0.5509876767672851,1.9986948399779447,0.015917999999999988,0.4232065599999997,13,0.0,37,1.0
VC1873,CDS_UTRS,NC_002505,+,2016962,2018305,VC0602,CDS_UTRS,NC_002505,+,628761,631212,1,0,true,0.0008308561908472178,0.005606149880460258,Inf,0.48813799999999996,0.8905280622140895,21,0.0,14,0.0
FarS,sRNA,NC_002505,-,2266017,2266134,VC2167,CDS_UTRS,NC_002505,+,2314667,2315304,1,0,true,0.1822739199407638,0.26692216431454896,Inf,0.666558,0.935997642253521,38,1.0,13,0.0
VC0212,CDS_UTRS,NC_002505,-,219197,220374,VSsrna24,sRNA,NC_002505,+,106481,106537,1,0,true,0.3919635691956028,0.4580077858257205,3.5406609947073573,0.14256599999999997,0.7527182806707853,14,0.0,28,0.0
VC1422:VC1414,IGR,NC_002505,-,1509635,1518756,VC0972,CDS_UTRS,NC_002505,+,1037691,1038978,1,1,true,0.1228122646021782,0.20896845962861815,9.415638895160125,0.09554799999999997,0.7030358376383762,13,0.0,32,1.0
VC1422:VC1414,IGR,NC_002505,-,1509635,1518756,VCA0023:VCA0011,IGR,NC_002506,-,11952,27857,1,1,true,7.533475533316736e-5,0.000792766902052517,18791.86024532553,NaN,NaN,13,0.0,13,0.0
VC0972,CDS_UTRS,NC_002505,+,1037691,1038978,VCA0023:VCA0011,IGR,NC_002506,-,11952,27857,1,1,true,0.13853204124148732,0.227405881651226,7.741415961705649,0.4387,0.8753513675783855,32,1.0,13,0.0
VCA0382a,CDS_UTRS,NC_002506,+,363845,364466,VCA0440,CDS_UTRS,NC_002506,+,396326,396908,1,1,true,6.457306440232902e-5,0.000705144794678697,24929.60539210241,NaN,NaN,31,0.0,31,0.0
VqmR,sRNA,NC_002506,+,1031438,1031588,VCA0440,CDS_UTRS,NC_002506,+,396326,396908,1,1,true,0.018743852491557078,0.05858008079746508,79.0421198438383,0.17269599999999996,0.7761588820435761,31,0.0,31,0.0
oppA,CDS_UTRS,NC_002505,+,1158468,1160373,VCA1059:VCA1075,IGR,NC_002506,+,1010820,1028043,1,0,true,0.6391430595525491,0.6884981031335301,0.9854358018760991,0.931664,0.9853631626591232,39,1.0,13,0.0
VCA0125:VCA0104,IGR,NC_002506,-,114571,140946,Vcr017,sRNA,NC_002505,-,350275,350367,1,0,true,0.6220208209963504,0.6765685495686251,1.059174752581363,0.77262,0.9535409201567979,14,0.0,27,0.0
Vcr017,sRNA,NC_002505,-,350275,350367,VCA0590,CDS_UTRS,NC_002506,-,527474,528556,1,0,true,0.026128920468120653,0.07179255566952315,Inf,0.48813799999999996,0.8905280622140895,21,0.0,13,0.0
VCA0311:VCA0291,IGR,NC_002506,-,310913,322485,VCA0359:VCA0349,IGR,NC_002506,-,344003,349428,1,0,true,0.0003916850802379024,0.0029087193865718905,2961.4810359544035,NaN,NaN,15,0.0,15,0.0
VC0480,CDS_UTRS,NC_002505,+,510777,511840,VCA0264,CDS_UTRS,NC_002506,-,280935,282313,1,0,true,0.0009040404149120995,0.006026936099413997,Inf,0.03973199999999999,0.5754886779661015,39,1.0,13,0.0
Vcr229,sRNA,NC_002506,+,897527,897726,VC1732,CDS_UTRS,NC_002505,-,1870325,1872005,1,1,true,0.10570149895222114,0.1838286938299498,17.407591579766265,0.17269599999999996,0.7761588820435761,29,0.0,16,0.0
VC1732,CDS_UTRS,NC_002505,-,1870325,1872005,VSsrna24,sRNA,NC_002505,+,106481,106537,1,1,true,0.6302925978517158,0.681397403082936,1.1802175140100588,0.48813799999999996,0.8905280622140895,16,0.0,19,0.0
VSsrna24,sRNA,NC_002505,+,106481,106537,VC1159:aspS,IGR,NC_002505,+,1231771,1237923,1,1,true,0.30168717843806436,0.382323677908557,3.548996258543064,0.897778,0.9828894575402635,18,0.0,14,0.0
VC1159:aspS,IGR,NC_002505,+,1231771,1237923,Vcr229,sRNA,NC_002506,+,897527,897726,1,1,true,0.055604048376519555,0.11678947207600857,34.46276862169793,0.20835800000000004,0.7903598960050731,14,0.0,21,1.0
cyaA,CDS_UTRS,NC_002505,+,115853,118782,VC0156,CDS_UTRS,NC_002505,+,145304,147405,1,0,true,0.0016438182437344961,0.009852023248872311,1216.7729978517393,NaN,NaN,30,0.0,13,0.0
Vcr017,sRNA,NC_002505,-,350275,350367,VCA0061,CDS_UTRS,NC_002506,+,67104,68768,1,0,true,0.026128920468120653,0.07179255566952315,Inf,0.29179999999999995,0.8367434586019544,25,0.0,13,0.0
MicX,sRNA,NC_002506,-,893273,893616,VC0440:djlA,IGR,NC_002505,+,470503,477191,1,0,true,0.29342068640823427,0.3738764114036635,3.177129995903714,NaN,NaN,27,1.0,13,0.0
Vcr001,sRNA,NC_002505,+,21901,21941,VC2534,CDS_UTRS,NC_002505,+,2715375,2717016,1,0,true,0.017546993957997414,0.05640515869291682,Inf,0.337746,0.8474817835570468,30,1.0,13,0.0
VSsrna24,sRNA,NC_002505,+,106481,106537,VC2547,CDS_UTRS,NC_002505,-,2727029,2730793,1,1,true,0.3616449467720195,0.4377586954453567,2.661744576236412,0.387702,0.8624891647452584,28,0.0,13,0.0
motB,CDS_UTRS,NC_002505,+,951682,952790,VC1624,CDS_UTRS,NC_002505,-,1745159,1746520,1,1,true,0.00012053327349981213,0.0011187960258228912,10860.762569584762,NaN,NaN,36,0.0,36,0.0
Vcr222,sRNA,NC_002505,-,2783840,2783908,VC0196,CDS_UTRS,NC_002505,+,201630,203665,1,0,true,0.5809656441948412,0.6363375588457868,1.3722927273490413,NaN,NaN,14,0.0,14,0.0
Vcr222,sRNA,NC_002505,-,2783840,2783908,coaD:VC0215,IGR,NC_002505,-,223487,228070,1,0,true,0.9085512562237065,0.9403732802086682,0.4116810049556675,0.337746,0.8474817835570468,21,1.0,13,0.0
FarS,sRNA,NC_002505,-,2266017,2266134,VCA0804,CDS_UTRS,NC_002506,-,746420,748682,1,0,true,0.33132437881866705,0.4092797308730847,4.486268975812535,0.915474,0.9853631626591232,28,0.0,13,0.0
VC0573,CDS_UTRS,NC_002505,+,604056,604812,VC1315,CDS_UTRS,NC_002505,+,1398499,1399848,1,0,true,0.027238835099740566,0.07365319542929148,71.92677206044303,0.915474,0.9853631626591232,35,1.0,13,0.0
VC2367,CDS_UTRS,NC_002505,-,2523852,2524435,Vcr005:VC0103,IGR,NC_002505,-,100835,106208,1,0,true,0.006906420669775315,0.028753585767207178,216.32283432611882,0.945638,0.9873300043699266,30,1.0,17,0.0
VCA1097,CDS_UTRS,NC_002506,-,1052859,1053364,VCA0063,CDS_UTRS,NC_002506,+,68769,70872,1,0,true,0.018514280603887046,0.05858008079746508,80.03490260649698,0.29179999999999995,0.8367434586019544,25,1.0,13,0.0
VCA0431,CDS_UTRS,NC_002506,+,391239,391840,Vcr001,sRNA,NC_002505,+,21901,21941,1,1,true,0.26427388782197536,0.3408770617906826,6.029664767865677,0.581804,0.9075232146023468,22,1.0,36,1.0
VCA0431,CDS_UTRS,NC_002506,+,391239,391840,VCA0336,CDS_UTRS,NC_002506,+,335488,335923,1,1,true,8.609899447065139e-6,0.00017412217621574715,328506.60774328426,NaN,NaN,22,1.0,22,1.0
Vcr001,sRNA,NC_002505,+,21901,21941,VCA0336,CDS_UTRS,NC_002506,+,335488,335923,1,1,true,0.034786128025873664,0.08813465238063091,55.9931915424596,0.85455,0.9720323445521963,36,1.0,22,1.0
VC1760,CDS_UTRS,NC_002505,-,1897970,1901459,VC1653,CDS_UTRS,NC_002505,-,1782740,1786470,1,1,true,0.22160222820048348,0.29910517005434384,4.036820741867175,NaN,NaN,36,0.0,13,0.0
oppA,CDS_UTRS,NC_002505,+,1158468,1160373,VC1422:VC1414,IGR,NC_002505,-,1509635,1518756,1,1,true,0.034827795643782467,0.08813465238063091,37.453364548744766,0.03973199999999999,0.5754886779661015,19,0.0,13,0.0
VC0398,CDS_UTRS,NC_002505,+,423205,425283,OppZ,sRNA,NC_002505,+,1164273,1164325,1,0,true,0.8324065152939331,0.8690155977978479,0.571049584981819,0.85455,0.9720323445521963,13,0.0,22,0.0
MicX,sRNA,NC_002506,-,893273,893616,VC0789:VC0796,IGR,NC_002505,+,845758,852964,1,0,true,0.10932218058457643,0.188316104552066,12.708523670038083,NaN,NaN,25,1.0,14,1.0
VC1861:VC1859,IGR,NC_002505,-,2000269,2000930,VrrA,sRNA,NC_002505,+,1878684,1878823,1,0,true,0.020185930978666944,0.061250159855336134,Inf,NaN,NaN,13,0.0,36,0.0
VSsrna24,sRNA,NC_002505,+,106481,106537,VCA0602,CDS_UTRS,NC_002506,-,538872,540161,1,0,true,0.0858601621676306,0.16087670136999108,Inf,0.85455,0.9720323445521963,21,0.0,14,0.0
oppA,CDS_UTRS,NC_002505,+,1158468,1160373,VC2283:VcdRP,IGR,NC_002505,-,2433693,2438022,1,1,true,0.026236218469457007,0.07181482862717153,56.17901635111718,0.625818,0.9241281846457665,36,1.0,13,0.0
VC2283:VcdRP,IGR,NC_002505,-,2433693,2438022,Vcr001,sRNA,NC_002505,+,21901,21941,1,1,true,0.3689351037351646,0.4420870822645798,3.0148336822727,NaN,NaN,13,0.0,18,1.0
VC1140:VC1130,IGR,NC_002505,-,1198781,1208418,Vcr001,sRNA,NC_002505,+,21901,21941,1,0,true,0.6017583762103769,0.6557391095368947,1.2059279397030802,NaN,NaN,15,0.0,21,0.0
QrrX,sRNA,NC_002506,-,776823,776968,VC2167:VC2171,IGR,NC_002505,+,2315305,2316479,1,0,true,0.00640361960562319,0.027271885849830525,Inf,0.11748599999999998,0.7351477531380751,37,1.0,14,0.0
VC1806:VC1808,IGR,NC_002505,+,1950905,1951470,Vcr001,sRNA,NC_002505,+,21901,21941,1,0,true,0.14225506424068157,0.227405881651226,Inf,0.85455,0.9720323445521963,13,0.0,32,1.0
dnaA,CDS_UTRS,NC_002505,+,7197,8844,glpX,CDS_UTRS,NC_002505,+,2855499,2856906,1,0,true,0.0011343554729968952,0.007300207666220019,Inf,0.11748599999999998,0.7351477531380751,25,1.0,13,0.0
