name1,type1,ref1,strand1,left1,right1,name2,type2,ref2,strand2,left2,right2,nb_ints,nb_multi,in_libs,fisher_pvalue,fisher_fdr,odds_ratio,bp_pvalue,bp_fdr,meanlen1,nms1,meanlen2,nms2
FarS,sRNA,NC_002505,-,2266017,2266134,VCA0669,CDS_UTRS,NC_002506,+,605252,606795,2,2,true,0.03331770060602598,0.085816684718841,Inf,0.5406235839471896,0.9269534011731391,36,1.0,14,0.0
VCA0669,CDS_UTRS,NC_002506,+,605252,606795,VSsrna24,sRNA,NC_002505,+,106481,106537,2,2,true,0.13392717175927982,0.22050845412332767,6.711353334832634,0.5759138173567462,0.9358637437407953,14,0.0,22,0.0
VC0731,CDS_UTRS,NC_002505,-,786499,787489,VC1671:VC1679,IGR,NC_002505,+,1805253,1812488,2,0,true,1.6363306889504446e-5,0.00028925965861121455,604.6624562264528,0.8258092777918671,0.967676648267009,36,0.5,14,0.5
Vcr222,sRNA,NC_002505,-,2783840,2783908,VC1422a,CDS_UTRS,NC_002505,+,1520636,1520994,2,2,true,0.10361242401769165,0.18119357932945415,8.020311525883606,0.8300460000000001,0.967676648267009,21,0.0,14,0.0
VCA0059:VCA0053,IGR,NC_002506,-,62231,66325,OppZ,sRNA,NC_002505,+,1164273,1164325,2,0,true,0.43086093818907,0.4927444344344532,1.5728090410425688,0.07204297955168261,0.6840850603588905,14,0.0,28,0.0
VSsrna24,sRNA,NC_002505,+,106481,106537,GcvB:VC0891,IGR,NC_002505,-,950792,954717,2,2,true,0.007322310599402888,0.031160227447091085,Inf,0.740286,0.9529455265768959,27,0.5,14,0.0
GcvB:VC0891,IGR,NC_002505,-,950792,954717,Vcr001,sRNA,NC_002505,+,21901,21941,2,2,true,0.29423103728942657,0.36711077843407175,2.1997327071953325,0.07695799999999997,0.6840850603588905,14,0.0,25,0.0
VC0281:VC0287,IGR,NC_002505,+,289435,296166,Vcr001,sRNA,NC_002505,+,21901,21941,2,0,true,0.023673752194324216,0.06830494850806833,Inf,0.6741848394898671,0.9474835180069067,14,0.0,24,0.5
Vcr001,sRNA,NC_002505,+,21901,21941,VCA0505,CDS_UTRS,NC_002506,+,433588,434395,2,2,true,0.00551232967036471,0.02559813238164984,22.75014737909675,0.43733038965497484,0.8994972126458413,29,0.0,22,0.0
VC1898,CDS_UTRS,NC_002505,+,2044294,2046597,VC1968:VC1964,IGR,NC_002505,-,2115280,2119829,2,0,true,0.09184699027547741,0.16690730583394173,4.017754502435216,0.292718481869194,0.8603144593879386,27,0.5,14,0.0
VCA0545,CDS_UTRS,NC_002506,+,481778,483920,VC1207,CDS_UTRS,NC_002505,-,1282635,1283709,2,0,true,0.01994584037479108,0.06278193835575817,9.516583892938174,0.7049179999999999,0.9474835180069067,24,0.0,14,0.0
VCA0822:VCA0815,IGR,NC_002506,-,763539,767852,VSsrna24,sRNA,NC_002505,+,106481,106537,2,1,true,0.13392717175927982,0.22050845412332767,6.711353334832634,0.26080155712505704,0.8585058380129591,14,0.0,25,0.0
Vcr222,sRNA,NC_002505,-,2783840,2783908,VCA0514:VCA0519,IGR,NC_002506,+,445128,449220,2,1,true,0.10361242401769165,0.18119357932945415,8.020311525883606,0.802786,0.9618251789797714,30,0.0,18,0.0
VCA0889,CDS_UTRS,NC_002506,+,842088,843075,VSsrna24,sRNA,NC_002505,+,106481,106537,2,0,true,0.0527099675752689,0.1128333828108549,Inf,0.7027103507052537,0.9474835180069067,15,0.0,33,0.5
VC0348,CDS_UTRS,NC_002505,+,370445,371757,VC1278:VC1271,IGR,NC_002505,-,1346934,1352564,2,0,true,0.013336702905598151,0.04677777063616323,11.889653640023802,0.24897999999999998,0.8400569783281734,21,0.5,14,0.0
VCA0353,CDS_UTRS,NC_002506,+,345369,345846,Vcr001,sRNA,NC_002505,+,21901,21941,2,2,true,0.11458422152906463,0.1943441261977897,5.499354447655717,NaN,NaN,32,0.5,30,0.5
FarS,sRNA,NC_002505,-,2266017,2266134,VC2569:VC2600,IGR,NC_002505,+,2751169,2768411,2,1,true,0.7884203726621535,0.8326577707298506,0.6889905953457476,0.970197320670659,0.9999253263352413,28,0.5,14,0.0
oppA,CDS_UTRS,NC_002505,+,1158468,1160373,VCA0628,CDS_UTRS,NC_002506,+,563593,566167,2,0,true,0.005153420720753965,0.02426799602178884,21.763743597480694,0.18415652375542466,0.810376831316726,22,0.5,14,0.0
VCA0417,CDS_UTRS,NC_002506,+,383792,384668,VCA0376,CDS_UTRS,NC_002506,+,360416,361090,2,1,true,2.9693683935972576e-9,8.142724879338686e-8,43680.54714044841,NaN,NaN,20,0.0,20,0.0
VCA0151:VCA0163,IGR,NC_002506,+,170175,180505,VSsrna24,sRNA,NC_002505,+,106481,106537,2,0,true,0.13392717175927982,0.22050845412332767,6.711353334832634,0.29178800000000005,0.8585058380129591,15,0.0,32,0.5
Vcr222,sRNA,NC_002505,-,2783840,2783908,VCA1059:VCA1075,IGR,NC_002506,+,1010820,1028043,2,0,true,1.0,1.0,0.026892356728210585,0.5613461657858447,0.9358637437407953,32,1.0,16,0.5
VCA0194,CDS_UTRS,NC_002506,-,210893,211968,Vcr043,sRNA,NC_002505,+,1114590,1114749,2,1,true,0.062444479882794585,0.12559967784202947,5.10016945219877,NaN,NaN,14,0.5,26,0.0
VC1332:VC1323,IGR,NC_002505,-,1408782,1414932,VSsrna24,sRNA,NC_002505,+,106481,106537,2,0,true,0.5800267787202983,0.6319798537795063,1.1185488491186453,NaN,NaN,16,0.0,24,0.5
pyrE:VC0216,IGR,NC_002505,+,219512,223253,Vcr001,sRNA,NC_002505,+,21901,21941,2,1,true,0.06373636884023501,0.12735263145778114,10.998706546515962,0.338182,0.8791763921755725,15,0.0,22,0.5
VC1713:VC1718,IGR,NC_002505,+,1849298,1856374,VSsrna24,sRNA,NC_002505,+,106481,106537,2,1,true,0.9999655422351211,1.0,0.1398024177646412,0.6079877715630513,0.9427086014913009,14,0.0,24,0.5
VC0917,CDS_UTRS,NC_002505,+,979301,980575,OppZ,sRNA,NC_002505,+,1164273,1164325,2,0,true,0.04111031509171438,0.09713704505851285,Inf,0.24897999999999998,0.8400569783281734,14,0.5,38,0.5
VCA0219,CDS_UTRS,NC_002506,+,237390,239964,Vcr001,sRNA,NC_002505,+,21901,21941,2,2,true,0.17195004464007052,0.2548209140461516,3.6662330053648953,0.338182,0.8791763921755725,14,0.0,16,0.0
VCA0847:VCA0858,IGR,NC_002506,+,790076,807702,Vcr001,sRNA,NC_002505,+,21901,21941,2,1,true,0.7301288302607247,0.7758609684514332,0.7856027874215173,0.04006121274165021,0.580663839136604,14,0.0,30,1.0
VCA0444:VCA0427,IGR,NC_002506,-,390156,399095,Vcr001,sRNA,NC_002505,+,21901,21941,2,1,true,0.41385646708649093,0.4756919319971554,1.5712312484776678,0.7049179999999999,0.9474835180069067,15,0.5,35,1.0
FarS,sRNA,NC_002505,-,2266017,2266134,VC0175:VC0169,IGR,NC_002505,-,168600,175142,2,0,true,0.3017815261807867,0.3753536792887908,2.239266442870137,0.8677682536661475,0.980605569174011,23,0.5,14,0.0
VCA0325:VCA0328,IGR,NC_002506,+,329323,329658,VqmR,sRNA,NC_002506,+,1031438,1031588,2,1,true,0.9169135487627564,0.9505302260434506,0.48373252697844055,0.6131738577878543,0.9427086014913009,30,0.0,33,0.5
VC0972,CDS_UTRS,NC_002505,+,1037691,1038978,xseA:VC0745,IGR,NC_002505,-,799826,818269,2,0,true,0.025097641551045664,0.07087048182323681,9.367719734735495,0.7049179999999999,0.9474835180069067,28,0.0,14,0.0
Vcr222,sRNA,NC_002505,-,2783840,2783908,VC1289,CDS_UTRS,NC_002505,+,1366400,1368695,2,0,true,0.03983846427156735,0.09655326083646153,Inf,0.0002861261914492301,0.026425451139099235,35,0.5,14,0.0
VC1910:VC1924,IGR,NC_002505,+,2061021,2075148,Vcr001,sRNA,NC_002505,+,21901,21941,2,0,true,0.967509710920548,0.9961639069228884,0.3665999650007253,NaN,NaN,14,0.0,34,1.0
VCA0397,CDS_UTRS,NC_002506,+,372532,373124,VqmR,sRNA,NC_002506,+,1031438,1031588,2,1,true,0.0030635215823899796,0.016701049106396786,42.58291162511754,0.44391755431593627,0.908680222940472,28,0.0,36,0.5
VC2336:VC2332,IGR,NC_002505,-,2482785,2485780,OppZ,sRNA,NC_002505,+,1164273,1164325,2,0,true,0.5047531583502554,0.5607193283436921,1.310671260308606,0.031896000000000035,0.5380845325077406,14,0.0,33,0.5
FarS,sRNA,NC_002505,-,2266017,2266134,VC1688:VC1696,IGR,NC_002505,+,1822889,1830267,2,1,true,0.03331770060602598,0.085816684718841,Inf,0.02532599999999996,0.49477497768386824,28,0.5,14,0.0
VC0150,CDS_UTRS,NC_002505,+,139920,141064,VC1624,CDS_UTRS,NC_002505,-,1745159,1746520,2,2,true,1.1876992231346306e-8,3.109523645095687e-7,18690.291125390653,NaN,NaN,28,0.5,28,0.5
Vcr222,sRNA,NC_002505,-,2783840,2783908,VC1903,CDS_UTRS,NC_002505,-,2051620,2054791,2,2,true,0.10361242401769165,0.18119357932945415,8.020311525883606,0.58309,0.9358637437407953,23,0.0,15,0.0
VC1903,CDS_UTRS,NC_002505,-,2051620,2054791,OppZ,sRNA,NC_002505,+,1164273,1164325,2,2,true,0.18504958177172073,0.2658129237371161,3.9320434092843213,0.24897999999999998,0.8400569783281734,15,0.0,30,0.5
oadA-2,CDS_UTRS,NC_002505,-,849373,851171,Vcr001,sRNA,NC_002505,+,21901,21941,2,0,true,0.023673752194324216,0.06830494850806833,Inf,0.04346373678978198,0.6232471099145316,15,0.5,33,0.5
VCA0688:VCA0681,IGR,NC_002506,-,617840,625693,VCA1048:VCA1050,IGR,NC_002506,+,999965,1000676,2,2,true,1.2393283013740432e-6,2.76652865029532e-5,1562.317443766613,0.43860600000000005,0.8994972126458413,16,0.0,14,0.5
VCA0310,CDS_UTRS,NC_002506,+,322102,322732,VCA0476,CDS_UTRS,NC_002506,+,419280,419882,2,1,true,2.6394462125854964e-9,7.269331949986549e-8,48394.34116159109,NaN,NaN,20,0.5,20,0.5
VCA0075,CDS_UTRS,NC_002506,-,84089,84701,VSsrna24,sRNA,NC_002505,+,106481,106537,2,0,true,0.13392717175927982,0.22050845412332767,6.711353334832634,0.378314288652437,0.8887633985058374,14,0.0,28,1.0
VSsrna24,sRNA,NC_002505,+,106481,106537,VCA0926,CDS_UTRS,NC_002506,-,879734,881231,2,0,true,0.0870769567279657,0.16006460523066102,5.34325101601739,NaN,NaN,34,1.0,14,0.5
VC0403,CDS_UTRS,NC_002505,+,429391,430236,VCA1059:VCA1075,IGR,NC_002506,+,1010820,1028043,2,0,true,0.05688966366840951,0.11724393918316206,5.26512102982984,0.22410095952936002,0.8400569783281734,16,0.0,14,0.0
Vcr222,sRNA,NC_002505,-,2783840,2783908,Vcr051:VC1252,IGR,NC_002505,+,1318007,1322727,2,2,true,0.4954998649432396,0.5515958251564114,1.3367080277644232,0.06173600000000001,0.6379616805954169,18,0.0,15,0.0
FarS,sRNA,NC_002505,-,2266017,2266134,VCA0232,CDS_UTRS,NC_002506,+,253414,255621,2,1,true,0.03331770060602598,0.085816684718841,Inf,0.66693,0.946134228065608,24,0.5,14,0.0
sdhA,CDS_UTRS,NC_002505,-,2250274,2252040,VC1071,CDS_UTRS,NC_002505,+,1137847,1139282,2,0,true,0.008246331127524173,0.03422254313979699,15.10009075457191,0.28023908650408336,0.8585058380129591,22,1.0,14,0.0
VCA0322,CDS_UTRS,NC_002506,+,327218,328070,VqmR,sRNA,NC_002506,+,1031438,1031588,2,2,true,0.9881623513415667,1.0,0.30839867037367397,0.6911641926730351,0.9474835180069067,22,0.0,26,1.0
Vcr229,sRNA,NC_002506,+,897527,897726,VC2232,CDS_UTRS,NC_002505,-,2386556,2388015,2,0,true,0.008486165798939486,0.03465275148450129,34.91993856492637,0.004958000000000018,0.2062300916030542,29,0.5,14,0.0
FarS,sRNA,NC_002505,-,2266017,2266134,TarB:VC0844,IGR,NC_002505,-,906407,911232,2,2,true,0.08779022821541428,0.16058695569478598,8.9570936949018,0.37780996037288267,0.8887633985058374,30,0.5,14,0.0
TarB:VC0844,IGR,NC_002505,-,906407,911232,VSsrna24,sRNA,NC_002505,+,106481,106537,2,2,true,0.0527099675752689,0.1128333828108549,Inf,0.8797976507885094,0.9821793483193173,14,0.0,22,0.0
VC0031,CDS_UTRS,NC_002505,-,27889,29719,Vcr229,sRNA,NC_002506,+,897527,897726,2,0,true,0.9993666179712792,1.0,0.20342915977493567,0.30797177160246175,0.8791763921755725,14,0.5,38,1.0
VCA0171,CDS_UTRS,NC_002506,-,187284,189224,VC0972,CDS_UTRS,NC_002505,+,1037691,1038978,2,0,true,0.0006832080976839598,0.005326678820423226,Inf,0.4710417532276454,0.9181762359434289,14,0.0,32,0.5
FarS,sRNA,NC_002505,-,2266017,2266134,ruvA,CDS_UTRS,NC_002505,-,1985929,1986618,2,0,true,0.03331770060602598,0.085816684718841,Inf,0.20895200000000003,0.810376831316726,29,1.0,14,0.0
VCA0388,CDS_UTRS,NC_002506,+,366709,367537,Vcr017,sRNA,NC_002505,-,350275,350367,2,1,true,0.015192872490877606,0.05130416920751769,18.184322883989775,0.7592501221950207,0.9552710136116153,23,0.5,30,0.5
Vcr017,sRNA,NC_002505,-,350275,350367,VCA0374,CDS_UTRS,NC_002506,+,358549,359876,2,2,true,0.00361399213794225,0.018766290030212456,39.07186056581846,0.310220763357957,0.8791763921755725,30,0.0,18,0.0
VC1920,CDS_UTRS,NC_002505,-,2069275,2071787,Vcr001,sRNA,NC_002505,+,21901,21941,2,0,true,0.06373636884023501,0.12735263145778114,10.998706546515962,0.07587789128914121,0.6840850603588905,15,0.0,30,0.5
VSsrna24,sRNA,NC_002505,+,106481,106537,VC0423:VC0396,IGR,NC_002505,-,422523,452739,2,0,true,0.46353115834809755,0.5252912770592442,1.335782931837805,NaN,NaN,30,0.5,14,0.5
Vcr001,sRNA,NC_002505,+,21901,21941,VCA0704:Vcr101,IGR,NC_002506,-,642275,644367,2,2,true,0.008690698623758169,0.03532921702514343,17.062665489774123,0.45475846101471007,0.9181762359434289,36,0.0,32,0.0
VC1423:VC1429,IGR,NC_002505,+,1521946,1527004,Vcr001,sRNA,NC_002505,+,21901,21941,2,2,true,0.29423103728942657,0.36711077843407175,2.1997327071953325,0.1725,0.7945498732037193,14,0.0,30,0.0
VC2407,CDS_UTRS,NC_002505,-,2577515,2579257,OppZ,sRNA,NC_002505,+,1164273,1164325,2,0,true,0.04111031509171438,0.09713704505851285,Inf,0.0003413234153907255,0.030233161290323544,14,0.0,30,1.0
VCA0480,CDS_UTRS,NC_002506,+,421273,421785,Vcr001,sRNA,NC_002505,+,21901,21941,2,2,true,0.3550467605217098,0.430987882167357,1.833106977585134,0.2844187328324481,0.8585058380129591,24,1.0,26,1.0
Vcr001,sRNA,NC_002505,+,21901,21941,VCA0316,CDS_UTRS,NC_002506,+,324424,325156,2,2,true,0.004174185022454595,0.020918320738806617,27.300088271314397,0.35104063248268597,0.8887633985058374,30,0.5,32,1.0
VC0392:VC0397,IGR,NC_002505,+,415928,422413,Vcr001,sRNA,NC_002505,+,21901,21941,2,1,true,0.17195004464007052,0.2548209140461516,3.6662330053648953,0.24897999999999998,0.8400569783281734,16,0.0,36,0.5
Vcr229,sRNA,NC_002506,+,897527,897726,VCA0033,CDS_UTRS,NC_002506,+,40080,42154,2,0,true,0.5400794230653512,0.5968661401475202,1.1264009879204375,0.7067887559644053,0.9495295688486303,24,1.0,16,1.0
FarS,sRNA,NC_002505,-,2266017,2266134,VC1651:VC1649,IGR,NC_002505,-,1776691,1779107,2,1,true,0.03331770060602598,0.085816684718841,Inf,0.009975999999999985,0.3071142598870052,18,0.0,14,0.0
VC2395:VC2416,IGR,NC_002505,+,2564129,2588658,VSsrna24,sRNA,NC_002505,+,106481,106537,2,0,true,0.5800267787202983,0.6319798537795063,1.1185488491186453,0.8098036808130739,0.967676648267009,14,0.0,21,0.0
VCA0068:VCA0059,IGR,NC_002506,-,66975,77258,Vcr017,sRNA,NC_002505,-,350275,350367,2,0,true,0.02444948260528413,0.06962739853841433,12.122907424634008,0.6274926239545684,0.943489875256193,14,0.0,18,0.5
VC1074:VC1065,IGR,NC_002505,-,1132555,1142801,Vcr001,sRNA,NC_002505,+,21901,21941,2,0,true,0.3550467605217098,0.430987882167357,1.833106977585134,0.006534635002938326,0.24862091867782535,14,0.0,28,0.0
VCA0382a:VCA0387,IGR,NC_002506,+,364467,365970,VqmR,sRNA,NC_002506,+,1031438,1031588,2,1,true,0.007427423133900751,0.0314392987211421,21.29170484728968,0.9322457186748297,0.9900241794444397,26,0.5,26,0.5
FarS,sRNA,NC_002505,-,2266017,2266134,VC2093,CDS_UTRS,NC_002505,-,2254308,2255478,2,0,true,0.08779022821541428,0.16058695569478598,8.9570936949018,0.3190686775710605,0.8791763921755725,34,1.0,14,0.0
FarS,sRNA,NC_002505,-,2266017,2266134,VC1446:VC1442,IGR,NC_002505,-,1539761,1543030,2,0,true,0.3747586461456448,0.4465657439180731,1.7914096377832525,0.8880873476907326,0.9837373857307886,32,1.0,14,0.0
VC2667:tpiA,IGR,NC_002505,+,2836274,2837029,VC0972,CDS_UTRS,NC_002505,+,1037691,1038978,2,0,true,0.003957802876071002,0.020111455189747374,37.261079134427,0.8485811664176836,0.9716993172054222,14,0.0,30,0.5
VC1140:VC1130,IGR,NC_002505,-,1198781,1208418,Vcr017,sRNA,NC_002505,-,350275,350367,2,1,true,0.07663258592293004,0.14570892487706777,5.1955247378941,0.378314288652437,0.8887633985058374,15,0.0,36,1.0
FarS,sRNA,NC_002505,-,2266017,2266134,rimO:VC2635,IGR,NC_002505,+,2790585,2805503,2,1,true,0.227388229367054,0.3058920889836276,2.9856936238747394,0.06769886382397494,0.6840850603588905,28,1.0,14,0.0
VCA0389:VCA0391,IGR,NC_002506,+,368119,369159,VCA0375,CDS_UTRS,NC_002506,+,359877,360415,2,2,true,1.741928605576013e-8,4.4744701762209703e-7,15021.365897380014,NaN,NaN,20,0.0,20,0.0
VCA0847,CDS_UTRS,NC_002506,+,788431,790075,Spot42,sRNA,NC_002505,+,106076,106185,2,0,true,9.243775646532427e-5,0.0010209878587367934,Inf,0.5344448245789726,0.9222986679280984,16,0.5,28,1.0
Vcr222,sRNA,NC_002505,-,2783840,2783908,pfkA,CDS_UTRS,NC_002505,-,2856583,2857893,2,2,true,0.26189364070888155,0.3414277340553083,2.673432360560711,0.58309,0.9358637437407953,22,0.0,14,0.0
pfkA,CDS_UTRS,NC_002505,-,2856583,2857893,OppZ,sRNA,NC_002505,+,1164273,1164325,2,2,true,0.26837678602898396,0.3490214866550278,2.621358655083343,0.43860600000000005,0.8994972126458413,14,0.0,28,1.0
VC1713:VC1718,IGR,NC_002505,+,1849298,1856374,VrrA,sRNA,NC_002505,+,1878684,1878823,2,1,true,0.27289536053430163,0.35422876640758943,1.9943989636229764,0.04968600000000001,0.6252633117782911,15,0.5,33,1.0
VC1673,CDS_UTRS,NC_002505,-,1805764,1808920,Vcr001,sRNA,NC_002505,+,21901,21941,2,2,true,0.2326243686531272,0.30938652515693754,2.74967075572142,0.6899330811974977,0.9474835180069067,14,0.0,24,0.0
Vcr229,sRNA,NC_002506,+,897527,897726,VC1342,CDS_UTRS,NC_002505,+,1428431,1430068,2,0,true,0.008486165798939486,0.03465275148450129,34.91993856492637,0.38734599999999997,0.8887633985058374,20,0.5,14,0.0
oppA,CDS_UTRS,NC_002505,+,1158468,1160373,VC2330,CDS_UTRS,NC_002505,-,2479946,2481441,2,0,true,0.0004917769834391298,0.004021446232184761,108.8118988499454,0.3778655476690103,0.8887633985058374,28,0.5,14,0.0
FarS,sRNA,NC_002505,-,2266017,2266134,VCA0568,CDS_UTRS,NC_002506,+,506302,507518,2,0,true,0.03331770060602598,0.085816684718841,Inf,0.7049179999999999,0.9474835180069067,28,0.5,14,0.0
VC1740,CDS_UTRS,NC_002505,-,1875418,1877827,VSsrna24,sRNA,NC_002505,+,106481,106537,2,1,true,0.22778366074008885,0.3058920889836276,3.355674075857747,0.5970604873421941,0.9427086014913009,14,0.0,29,0.5
VC1978,CDS_UTRS,NC_002505,+,2130541,2131229,Vcr001,sRNA,NC_002505,+,21901,21941,2,0,true,0.023673752194324216,0.06830494850806833,Inf,0.42021923264396455,0.8994972126458413,14,0.5,35,0.5
QrrX,sRNA,NC_002506,-,776823,776968,VCA0177:VCA0179,IGR,NC_002506,+,195229,196402,2,0,true,0.00012768118768363237,0.0013165441102808253,303.98340235053587,0.04968600000000001,0.6252633117782911,30,0.5,14,0.0
VCA0044:VCA0055,IGR,NC_002506,+,54355,62136,VC2332,CDS_UTRS,NC_002505,-,2481442,2482784,2,2,true,4.411620270951613e-9,1.1842501334934244e-7,40161.16649258588,NaN,NaN,17,0.0,17,0.0
FarS,sRNA,NC_002505,-,2266017,2266134,VC0794,CDS_UTRS,NC_002505,-,851190,851609,2,0,true,0.15458478722838273,0.23244349240060766,4.478545813760174,0.04968600000000001,0.6252633117782911,30,1.0,14,0.0
VCA0302,CDS_UTRS,NC_002506,+,317000,317421,Vcr017,sRNA,NC_002505,-,350275,350367,2,2,true,0.015192872490877606,0.05130416920751769,18.184322883989775,0.6863416305517598,0.9474835180069067,33,1.0,18,0.5
VCA0302,CDS_UTRS,NC_002506,+,317000,317421,VCA0480,CDS_UTRS,NC_002506,+,421273,421785,2,2,true,3.732920265972612e-9,1.0149076381246903e-7,44009.65320233893,NaN,NaN,33,1.0,33,1.0
VC2529,CDS_UTRS,NC_002505,+,2711883,2713373,VCA0965,CDS_UTRS,NC_002506,+,914331,915796,2,0,true,0.002711947653134561,0.015418597827740908,27.137556238482443,0.3350067324197258,0.8791763921755725,33,0.5,14,0.0
VCA0300,CDS_UTRS,NC_002506,+,315236,316018,Vcr017,sRNA,NC_002505,-,350275,350367,2,2,true,0.02444948260528413,0.06962739853841433,12.122907424634008,0.6683771132426095,0.9472007516408268,25,0.0,26,0.0
VC0549,CDS_UTRS,NC_002505,+,582157,582617,VCA0628,CDS_UTRS,NC_002506,+,563593,566167,2,0,true,0.0198483194328967,0.0625433423635903,10.64759683959674,0.46419119067759385,0.9181762359434289,30,1.0,14,0.0
VC0698,CDS_UTRS,NC_002505,-,746301,748223,Vcr001,sRNA,NC_002505,+,21901,21941,2,1,true,0.023673752194324216,0.06830494850806833,Inf,0.17667895279942103,0.8102713334535342,14,0.0,27,0.0
VC1337,CDS_UTRS,NC_002505,+,1420725,1421993,VCA0688:VCA0681,IGR,NC_002506,-,617840,625693,2,1,true,0.002440208552494716,0.014216672903819947,33.03804425492599,0.16446706366962277,0.7945498732037193,32,0.5,14,0.0
FarS,sRNA,NC_002505,-,2266017,2266134,VC1262,CDS_UTRS,NC_002505,+,1336585,1336937,2,0,true,0.03331770060602598,0.085816684718841,Inf,0.6254638983250442,0.9427086014913009,30,0.5,14,0.0
VC1671:VC1679,IGR,NC_002505,+,1805253,1812488,OppZ,sRNA,NC_002505,+,1164273,1164325,2,0,true,0.26837678602898396,0.3490214866550278,2.621358655083343,0.6264540000000001,0.9427086014913009,15,0.0,34,1.0
VCA0965,CDS_UTRS,NC_002506,+,914331,915796,VCA0851,CDS_UTRS,NC_002506,-,801987,803145,2,0,true,5.050219671483258e-6,0.00010638906473502149,691.5912911762507,NaN,NaN,14,0.0,14,0.0
FarS,sRNA,NC_002505,-,2266017,2266134,VCA0837,CDS_UTRS,NC_002506,-,781754,783212,2,0,true,0.08779022821541428,0.16058695569478598,8.9570936949018,0.07695799999999997,0.6840850603588905,22,0.5,15,0.0
VCA0221,CDS_UTRS,NC_002506,+,241935,243046,OppZ,sRNA,NC_002505,+,1164273,1164325,2,0,true,0.04111031509171438,0.09713704505851285,Inf,0.031896000000000035,0.5380845325077406,14,0.0,32,0.5
FarS,sRNA,NC_002505,-,2266017,2266134,VC0373:VC0370,IGR,NC_002505,-,386669,388981,2,1,true,0.03331770060602598,0.085816684718841,Inf,0.6120375331868237,0.9427086014913009,30,0.0,14,0.0
VCA0416,CDS_UTRS,NC_002506,+,383237,383791,VCA0428,CDS_UTRS,NC_002506,+,390004,390810,2,1,true,1.3457727577469296e-7,3.218724167212769e-6,4686.313225782833,NaN,NaN,35,0.0,35,0.0
VCA0216:VCA0219,IGR,NC_002506,+,234374,237389,VadR,sRNA,NC_002506,+,3202,3285,2,0,true,0.0043666048806677805,0.021452000193674454,35.392841705667166,0.07695799999999997,0.6840850603588905,14,0.0,27,1.0
fliD,CDS_UTRS,NC_002505,-,2293738,2295738,VC1071,CDS_UTRS,NC_002505,+,1137847,1139282,2,0,true,0.026551935539725628,0.07296907728023086,8.08521027668183,0.3781089721440753,0.8887633985058374,38,0.5,14,0.0
VC0573,CDS_UTRS,NC_002505,+,604056,604812,VC1097:VC1089,IGR,NC_002505,-,1158245,1165266,2,1,true,0.00279502097245655,0.01575015361095533,35.460339669088604,0.015985999999999945,0.3905399528317113,32,1.0,14,0.0
VC0597,CDS_UTRS,NC_002505,-,623808,624840,VSsrna24,sRNA,NC_002505,+,106481,106537,2,0,true,0.13392717175927982,0.22050845412332767,6.711353334832634,0.38734599999999997,0.8887633985058374,14,0.5,36,0.5
VCA0831,CDS_UTRS,NC_002506,+,776810,777204,Qrr4,sRNA,NC_002506,-,908201,908306,2,0,true,8.161739443565872e-6,0.00016492117849703817,738.5501878463554,0.4934294835739098,0.9222986679280984,14,0.0,26,1.0
Vcr229,sRNA,NC_002506,+,897527,897726,VC2695:aspA,IGR,NC_002505,+,2863365,2864757,2,0,true,0.008486165798939486,0.03465275148450129,34.91993856492637,0.8136754352230333,0.967676648267009,24,0.0,14,0.0
Vcr017,sRNA,NC_002505,-,350275,350367,VCA0222:VCA0225,IGR,NC_002506,+,244111,247485,2,0,true,0.0018375001623324716,0.011506078772400771,78.14273303903065,0.8444217687692385,0.9716993172054222,28,1.0,16,0.5
VCA0152:VCA0141,IGR,NC_002506,-,157450,169848,Vcr001,sRNA,NC_002505,+,21901,21941,2,1,true,0.3550467605217098,0.430987882167357,1.833106977585134,0.5320026856582241,0.9222986679280984,15,0.0,26,0.5
VC0734,CDS_UTRS,NC_002505,+,788749,790684,VCA0949,CDS_UTRS,NC_002506,-,899915,900932,2,0,true,0.03815269649159659,0.09345226654921876,7.640120742165499,0.38734599999999997,0.8887633985058374,22,0.5,15,1.0
FarS,sRNA,NC_002505,-,2266017,2266134,VC0089:VC0093,IGR,NC_002505,+,87776,90761,2,0,true,0.3747586461456448,0.4465657439180731,1.7914096377832525,0.49601414215211803,0.9222986679280984,34,0.5,15,0.0
VCA0107,CDS_UTRS,NC_002506,+,116646,117372,VSsrna24,sRNA,NC_002505,+,106481,106537,2,0,true,0.22778366074008885,0.3058920889836276,3.355674075857747,0.58309,0.9358637437407953,16,1.0,28,0.5
VC0880,CDS_UTRS,NC_002505,+,941096,942791,Vcr001,sRNA,NC_002505,+,21901,21941,2,0,true,0.06373636884023501,0.12735263145778114,10.998706546515962,0.9530827110542215,0.9948076713060057,14,0.0,25,0.5
VCA0325:VCA0328,IGR,NC_002506,+,329323,329658,VCA0428,CDS_UTRS,NC_002506,+,390004,390810,2,2,true,1.5541056942460542e-5,0.0002761793415305418,402.1621463643394,NaN,NaN,31,0.0,31,0.0
QrrX,sRNA,NC_002506,-,776823,776968,VCA0514,CDS_UTRS,NC_002506,+,444216,445127,2,1,true,0.0006301074817316768,0.004998433664310384,76.00382325973813,0.20895200000000003,0.810376831316726,31,0.5,14,0.0
VC0329,CDS_UTRS,NC_002505,+,344452,348909,Vcr001,sRNA,NC_002505,+,21901,21941,2,0,true,1.0,1.0,0.028392595719517782,0.007955999999999963,0.2676064444444432,14,0.0,30,0.5
