name1,type1,ref1,strand1,left1,right1,name2,type2,ref2,strand2,left2,right2,nb_ints,nb_multi,in_libs,fisher_pvalue,fisher_fdr,odds_ratio,bp_pvalue,bp_fdr,meanlen1,nms1,meanlen2,nms2
VCA0460:VCA0463,IGR,NC_002506,+,410794,412161,VCA0322,CDS_UTRS,NC_002506,+,327218,328070,4,3,true,4.191810272769908e-14,2.3469401018728694e-13,5635.236563329522,NaN,NaN,27,0.25,27,0.25
Vcr017,sRNA,NC_002505,-,350275,350367,VCA0428:VCA0431,IGR,NC_002506,+,390811,391238,4,4,true,6.622855626875497e-5,0.0001793237684763283,28.096983997396112,0.9262487987690825,1.0,22,0.0,24,0.25
VCA0325:VCA0328,IGR,NC_002506,+,329323,329658,VCA0416,CDS_UTRS,NC_002506,+,383237,383791,4,2,true,1.0424422436414305e-10,5.676155293673944e-10,660.5527946320788,NaN,NaN,27,0.0,27,0.0
Qrr1,sRNA,NC_002505,-,1089964,1090058,Qrr2,sRNA,NC_002506,+,48449,48555,4,0,true,4.910152136605376e-7,2.3282108934813053e-6,69.87830479564731,NaN,NaN,22,0.0,22,0.0
VCA0416,CDS_UTRS,NC_002506,+,383237,383791,VCA0339,CDS_UTRS,NC_002506,+,337684,338187,4,3,true,6.424028682743532e-17,3.658742772757954e-16,41071.986341533426,NaN,NaN,28,0.0,28,0.0
Vcr017,sRNA,NC_002505,-,350275,350367,VCA0322,CDS_UTRS,NC_002506,+,327218,328070,4,4,true,0.046497788017638944,0.07013593291549497,3.1216940084737748,0.7683977786629941,1.0,30,0.0,28,0.25
VCA0468,CDS_UTRS,NC_002506,+,414749,415281,Vcr001,sRNA,NC_002505,+,21901,21941,3,3,true,0.0688463927806097,0.09436621749043458,4.389180724585743,0.38369551565249804,0.8422383018867925,31,0.3333,32,0.3333
Qrr3,sRNA,NC_002506,+,772258,772365,VC0583,CDS_UTRS,NC_002505,-,612366,613376,3,0,true,0.2966109304475202,0.32990059716441356,1.5815691706253974,0.05944463499469385,0.4132436538461536,34,0.0,18,0.0
Qrr1,sRNA,NC_002505,-,1089964,1090058,Qrr3,sRNA,NC_002506,+,772258,772365,3,0,true,0.06521650783423726,0.08963877845177409,3.337038659405982,NaN,NaN,23,0.0,25,0.3333
motB,CDS_UTRS,NC_002505,+,951682,952790,Vcr001,sRNA,NC_002505,+,21901,21941,3,3,true,0.04403955440887405,0.06673271929540395,5.852248788533564,0.2434002203523687,0.7496111790393014,29,0.0,22,0.6667
VCA0297,CDS_UTRS,NC_002506,+,313687,314197,Vcr017,sRNA,NC_002505,-,350275,350367,3,3,true,0.0022561312780421824,0.004499001499808172,18.920094449154732,0.596895819366786,0.9488121758241759,23,0.0,35,0.3333
VCA0330,CDS_UTRS,NC_002506,+,332290,333042,Vcr001,sRNA,NC_002505,+,21901,21941,3,0,true,0.09850763578918625,0.1296428513507086,3.5113387613483074,0.13233950274037848,0.5977756097560974,24,0.0,32,0.0
Vcr017,sRNA,NC_002505,-,350275,350367,VCA0325,CDS_UTRS,NC_002506,+,328599,329322,3,3,true,0.0010708192326242152,0.0022477023721046833,21.07115767577271,0.833857565521515,1.0,25,0.3333,24,0.0
VCA0433,CDS_UTRS,NC_002506,+,392439,393520,Vcr001,sRNA,NC_002505,+,21901,21941,3,0,true,0.0688463927806097,0.09436621749043458,4.389180724585743,0.07758799999999999,0.4789466593983506,31,1.3333,29,0.6667
VCA0505,CDS_UTRS,NC_002506,+,433588,434395,VqmR,sRNA,NC_002506,+,1031438,1031588,3,3,true,0.0007621195890961469,0.0016383091383823894,22.71037622716266,0.8405231887519364,1.0,32,0.3333,30,0.6667
VqmR,sRNA,NC_002506,+,1031438,1031588,VCA0455,CDS_UTRS,NC_002506,+,406185,407181,3,3,true,2.1528492994928414e-5,7.61954877070502e-5,81.2017498447191,0.6801355093392882,0.9776258752515091,31,0.3333,26,0.0
Vcr001,sRNA,NC_002505,+,21901,21941,VCA0468,CDS_UTRS,NC_002506,+,414749,415281,3,3,true,0.0003616359192019898,0.0008145027180208453,36.3396787221581,0.5030977619990968,0.8881247417253401,25,0.3333,26,0.0
Vcr214,sRNA,NC_002505,+,2376028,2376142,VCA0231:VCA0224,IGR,NC_002506,-,247333,252310,3,3,true,1.240747121200662e-7,6.027354887793411e-7,460.1699242189724,0.14316498241103864,0.5986899264461616,27,0.3333,24,0.0
VCA0382a,CDS_UTRS,NC_002506,+,363845,364466,Vcr017,sRNA,NC_002505,-,350275,350367,3,3,true,0.011632112423242568,0.020402519312271477,8.108611600110981,0.5266624672972534,0.9027830262563195,29,0.3333,33,0.3333
Vcr017,sRNA,NC_002505,-,350275,350367,VCA0417,CDS_UTRS,NC_002506,+,383792,384668,3,3,true,0.0006833709153053386,0.0014754260938291733,26.338890470097585,0.4661432913058604,0.8717855813953489,34,0.0,27,0.0
VCA0483,CDS_UTRS,NC_002506,+,422584,423528,Vcr001,sRNA,NC_002505,+,21901,21941,3,3,true,0.04403955440887405,0.06673271929540395,5.852248788533564,0.5032706869776927,0.8881247417253401,29,0.3333,31,0.3333
Vcr001,sRNA,NC_002505,+,21901,21941,VC0150,CDS_UTRS,NC_002505,+,139920,141064,3,3,true,0.0003616359192019898,0.0008145027180208453,36.3396787221581,0.38301049726116865,0.8422383018867925,29,0.0,28,0.0
Vcr001,sRNA,NC_002505,+,21901,21941,oppA,CDS_UTRS,NC_002505,+,1158468,1160373,3,0,true,0.9999995209027943,1.0,0.14868999175273664,0.3258573304513915,0.81627,36,0.0,18,0.0
Vcr001,sRNA,NC_002505,+,21901,21941,ilvH,CDS_UTRS,NC_002505,-,2661261,2661955,3,3,true,0.41319798497184,0.44751825476185075,1.2976559616604904,0.7231607227583315,0.9927864980544747,24,0.0,32,0.0
VCA0299,CDS_UTRS,NC_002506,+,314647,315235,Vcr001,sRNA,NC_002505,+,21901,21941,3,1,true,0.011072261840882672,0.019454984901267246,17.556759553772714,0.36258278305111447,0.8422383018867925,26,0.0,27,0.3333
Vcr214,sRNA,NC_002505,+,2376028,2376142,Vcr067,sRNA,NC_002505,+,1801887,1802121,3,2,true,0.0003885574457045249,0.0008692108999846143,22.346730055351745,0.07916158610452714,0.4789466593983506,33,0.3333,19,0.0
Vcr017,sRNA,NC_002505,-,350275,350367,VCA0428,CDS_UTRS,NC_002506,+,390004,390810,3,3,true,0.0038711732059472787,0.007321245509720903,11.706212558982315,0.4575026903634791,0.8717855813953489,30,0.0,34,0.3333
VqmR,sRNA,NC_002506,+,1031438,1031588,VCA0358,CDS_UTRS,NC_002506,+,348985,349701,3,3,true,4.562740542703658e-5,0.00013260046562520015,58.00232424065127,0.8744932654347648,1.0,27,0.3333,31,0.3333
VCA0501,CDS_UTRS,NC_002506,+,432301,433096,Vcr001,sRNA,NC_002505,+,21901,21941,3,3,true,0.538757133626975,0.5784488834499807,1.0972660360799193,0.46307836302085903,0.8717855813953489,32,0.0,25,0.0
Vcr017,sRNA,NC_002505,-,350275,350367,VCA0375,CDS_UTRS,NC_002506,+,359877,360415,3,3,true,0.0003987419565729256,0.000889984862531012,35.1183930362203,0.9063108653088076,1.0,24,0.0,19,0.0
VCA0506,CDS_UTRS,NC_002506,+,434396,435100,Vcr001,sRNA,NC_002505,+,21901,21941,3,2,true,0.04403955440887405,0.06673271929540395,5.852248788533564,0.6073586857689748,0.9488121758241759,27,0.0,31,0.0
Vcr001,sRNA,NC_002505,+,21901,21941,VCA0501,CDS_UTRS,NC_002506,+,432301,433096,3,3,true,0.003525333594939793,0.006718472293433336,12.113319041643418,0.258345647904936,0.7650579272721281,29,0.6667,25,0.6667
Vcr017,sRNA,NC_002505,-,350275,350367,VCA0329b,CDS_UTRS,NC_002506,+,331263,331889,3,3,true,0.002201043108454273,0.004424409169326946,15.050851441533204,0.019151043093910927,0.20021545052725062,26,0.6667,37,0.0
Vcr222,sRNA,NC_002505,-,2783840,2783908,VC1375,CDS_UTRS,NC_002505,-,1468262,1469094,3,0,true,0.006474005306750585,0.011750438203278075,Inf,0.877628,1.0,32,0.6667,18,0.3333
VCA0625:VCA0621,IGR,NC_002506,-,556725,560074,VCA1012,CDS_UTRS,NC_002506,-,961912,962579,3,2,true,3.8730938171796545e-13,2.1323533182361322e-12,40110.18200025257,NaN,NaN,25,0.0,25,0.0
Vcr001,sRNA,NC_002505,+,21901,21941,VCA1012,CDS_UTRS,NC_002506,-,961912,962579,3,3,true,0.0006202041175132538,0.001350818198803592,27.25486343273928,0.6616424316791187,0.9744537627553991,24,0.0,31,0.3333
Vcr001,sRNA,NC_002505,+,21901,21941,VCA0402,CDS_UTRS,NC_002506,+,375622,376227,3,3,true,0.0006202041175132538,0.001350818198803592,27.25486343273928,0.5997628602123439,0.9488121758241759,26,0.0,33,0.0
Vcr017,sRNA,NC_002505,-,350275,350367,VCA0339,CDS_UTRS,NC_002506,+,337684,338187,3,3,true,0.0006833709153053386,0.0014754260938291733,26.338890470097585,0.9154338034350579,1.0,31,0.0,27,0.0
VCA0351,CDS_UTRS,NC_002506,+,344545,345368,VCA0446,CDS_UTRS,NC_002506,+,399889,400318,3,3,true,5.533378316452627e-10,2.9802053867416052e-9,2842.935654424537,NaN,NaN,25,0.0,25,0.0
VCA0460:VCA0463,IGR,NC_002506,+,410794,412161,Vcr017,sRNA,NC_002505,-,350275,350367,3,3,true,0.015403250669793978,0.025568880090060017,7.095027521017851,0.8424818727541338,1.0,29,0.3333,32,0.0
VCA0455,CDS_UTRS,NC_002506,+,406185,407181,VqmR,sRNA,NC_002506,+,1031438,1031588,3,3,true,0.0003280111803333112,0.0007455483479594298,34.06537589092681,0.3378398031708051,0.81627,28,0.0,27,0.0
VC1574:VC1571,IGR,NC_002505,-,1683801,1685848,Vcr001,sRNA,NC_002505,+,21901,21941,3,2,true,0.02467577628286993,0.03963321603942317,8.778380416929018,0.3981935829419183,0.8532719634469678,32,0.3333,34,0.0
VCA0446,CDS_UTRS,NC_002506,+,399889,400318,VCA0402,CDS_UTRS,NC_002506,+,375622,376227,2,1,true,1.5477082695174094e-5,5.897586727445038e-5,466.3390864121518,NaN,NaN,37,0.0,37,0.0
VC2081,CDS_UTRS,NC_002505,-,2240473,2241656,VC0972,CDS_UTRS,NC_002505,+,1037691,1038978,2,0,true,0.0019810626916398565,0.004023018703719463,75.15895122886192,0.23067651190245916,0.7334875263257918,17,0.0,32,0.5
VCA0322,CDS_UTRS,NC_002506,+,327218,328070,VCA0498,CDS_UTRS,NC_002506,+,431305,432026,2,2,true,1.9110191094667806e-6,8.891173415406477e-6,1777.2928222481717,NaN,NaN,27,0.0,27,0.0
Vcr017,sRNA,NC_002505,-,350275,350367,VCA0498,CDS_UTRS,NC_002506,+,431305,432026,2,2,true,0.004432640685354172,0.008164957098858706,35.115637829569465,0.7257290437961497,0.9927864980544747,28,0.0,27,0.0
VCA0382a:VCA0387,IGR,NC_002506,+,364467,365970,Vcr017,sRNA,NC_002505,-,350275,350367,2,0,true,0.02276830737796084,0.03662888410967402,12.612893656911442,0.5800023873564278,0.9354281860465117,22,0.5,34,0.0
Vcr001,sRNA,NC_002505,+,21901,21941,VC0727:VC0732,IGR,NC_002505,+,784728,787292,2,2,true,0.004152558579977786,0.00773531118939471,36.33672839977047,0.42047264002000084,0.8559079661016948,35,0.5,26,1.0
VCA0316,CDS_UTRS,NC_002506,+,324424,325156,Vcr001,sRNA,NC_002505,+,21901,21941,2,2,true,0.1042864215260477,0.13335205642879133,5.852174446451116,0.9905597253505388,1.0,26,0.0,24,0.0
VqmR,sRNA,NC_002506,+,1031438,1031588,VCA0397,CDS_UTRS,NC_002506,+,372532,373124,2,2,true,0.0011038585243686337,0.0023078561131842108,54.119484519464294,0.6296864246837772,0.9528149847188734,28,0.0,38,0.0
VCA0415,CDS_UTRS,NC_002506,+,382705,383236,VqmR,sRNA,NC_002506,+,1031438,1031588,2,1,true,0.0013727612441172081,0.0028341799852503193,90.82990308468098,0.33099908608488476,0.81627,28,0.5,28,0.5
Vcr001,sRNA,NC_002505,+,21901,21941,VC1071,CDS_UTRS,NC_002505,+,1137847,1139282,2,0,true,0.013774408960501394,0.02361667695476969,14.534858348954726,NaN,NaN,18,0.0,18,0.0
FarS,sRNA,NC_002505,-,2266017,2266134,VCA0194,CDS_UTRS,NC_002506,-,210893,211968,2,0,true,0.030223619647144852,0.04746688917641925,Inf,0.20792200000000005,0.670402710280374,31,1.0,17,0.0
VqmR,sRNA,NC_002506,+,1031438,1031588,VCA0433,CDS_UTRS,NC_002506,+,392439,393520,2,2,true,0.00032005255380834644,0.0007308112461384132,135.29072541746228,0.15494759184889864,0.6316215957446807,35,0.0,38,0.5
VCA0329b,CDS_UTRS,NC_002506,+,331263,331889,VCA0424,CDS_UTRS,NC_002506,+,388283,388857,2,2,true,8.972913572766247e-8,4.402058094362055e-7,5903.363960382029,NaN,NaN,24,0.0,24,0.0
VqmR,sRNA,NC_002506,+,1031438,1031588,VCA0484,CDS_UTRS,NC_002506,+,423529,423961,2,2,true,0.00032005255380834644,0.0007308112461384132,135.29072541746228,0.9273384191731117,1.0,22,0.5,26,0.5
VCA0464,CDS_UTRS,NC_002506,+,412794,413276,VqmR,sRNA,NC_002506,+,1031438,1031588,2,2,true,0.0065733430846611615,0.011865542799452114,22.708122969563654,0.8910490073480747,1.0,32,0.5,21,0.5
VCA0446,CDS_UTRS,NC_002506,+,399889,400318,VCA0506,CDS_UTRS,NC_002506,+,434396,435100,2,1,true,4.4296044310891794e-6,1.9863067833526593e-5,1165.2037494016972,NaN,NaN,35,0.0,35,0.0
VCA1012,CDS_UTRS,NC_002506,-,961912,962579,Vcr001,sRNA,NC_002505,+,21901,21941,2,2,true,0.15736018502149957,0.18856583235345353,3.9014464157270243,0.37698623931680636,0.8422383018867925,31,0.0,29,0.0
VC0533,CDS_UTRS,NC_002505,+,563723,564695,Qrr2,sRNA,NC_002506,+,48449,48555,2,0,true,0.3489091321188955,0.38333586466721226,1.6292281462629257,0.407269811611942,0.8559079661016948,32,1.0,24,1.5
VCA0382a,CDS_UTRS,NC_002506,+,363845,364466,VqmR,sRNA,NC_002506,+,1031438,1031588,2,2,true,0.018622243806936004,0.0308090878341796,11.354118265968935,0.17209399999999997,0.6316215957446807,34,0.5,32,0.0
VCA0231:VCA0224,IGR,NC_002506,-,247333,252310,Vcr214,sRNA,NC_002505,+,2376028,2376142,2,2,true,0.0005899174453648355,0.0012905258021115938,78.59149147348357,0.14207999999999998,0.5977756097560974,22,0.5,30,0.0
VCA0358,CDS_UTRS,NC_002506,+,348985,349701,Vcr017,sRNA,NC_002505,-,350275,350367,2,1,true,0.014129767705823255,0.02404108683035851,18.919296306206366,0.204843757383925,0.670402710280374,30,1.0,29,0.5
VC2265:rpsB,IGR,NC_002505,-,2416320,2420536,Vcr001,sRNA,NC_002505,+,21901,21941,2,1,true,0.15736018502149957,0.18856583235345353,3.9014464157270243,0.4720275397566738,0.8717855813953489,24,0.0,36,0.5
VCA0459,CDS_UTRS,NC_002506,+,409470,410174,VqmR,sRNA,NC_002506,+,1031438,1031588,2,0,true,0.0013727612441172081,0.0028341799852503193,90.82990308468098,0.5625254482393663,0.9330349982816414,24,0.0,34,0.0
Vcr001,sRNA,NC_002505,+,21901,21941,VCA0413,CDS_UTRS,NC_002506,+,381323,382135,2,2,true,0.004152558579977786,0.00773531118939471,36.33672839977047,0.9209844089636743,1.0,23,0.5,29,0.0
VCA0339,CDS_UTRS,NC_002506,+,337684,338187,VCA0416,CDS_UTRS,NC_002506,+,383237,383791,2,2,true,3.98898477485103e-8,1.9765419559386853e-7,9792.635822405695,NaN,NaN,28,0.0,28,0.0
VqmR,sRNA,NC_002506,+,1031438,1031588,VCA0329b,CDS_UTRS,NC_002506,+,331263,331889,2,2,true,0.0023310013502119992,0.004610823030060063,33.82533917512742,0.6047967065539146,0.9488121758241759,26,0.0,24,0.5
VCA0489,CDS_UTRS,NC_002506,+,425872,426291,VqmR,sRNA,NC_002506,+,1031438,1031588,2,0,true,0.0027061625179607223,0.0052276940649104795,45.4156506425782,0.7938522026117382,1.0,38,0.5,22,0.0
VCA0340,CDS_UTRS,NC_002506,+,338188,338899,VCA0468,CDS_UTRS,NC_002506,+,414749,415281,2,2,true,8.248564790638847e-9,4.170575360981186e-8,24053.188871095575,NaN,NaN,28,0.0,28,0.0
VCA0523:IGR4,IGR,NC_002506,-,449524,456822,VadR,sRNA,NC_002506,+,3202,3285,2,0,true,0.0019315739413485328,0.003930574488452558,76.14992591051386,0.956982,1.0,18,0.5,30,0.0
VCA0432,CDS_UTRS,NC_002506,+,391841,392438,Vcr017,sRNA,NC_002505,-,350275,350367,2,2,true,0.05766691332966996,0.08005634118811485,6.306446647810889,0.3178441904815711,0.81627,22,0.0,31,0.0
Vcr017,sRNA,NC_002505,-,350275,350367,VCA0406,CDS_UTRS,NC_002506,+,378010,378749,2,2,true,0.010678644432442338,0.01879669028872177,17.557981198597446,0.09898579693070485,0.5135353374600478,20,0.0,28,0.0
VCA0432,CDS_UTRS,NC_002506,+,391841,392438,VqmR,sRNA,NC_002506,+,1031438,1031588,2,2,true,0.011923175698075265,0.020839271810921673,15.138813262970984,0.1790298599439303,0.6536010759857773,27,0.0,22,0.0
VCA0433,CDS_UTRS,NC_002506,+,392439,393520,Vcr017,sRNA,NC_002505,-,350275,350367,2,2,true,0.044713852246261836,0.067651034467245,7.567741119289206,0.625666,0.9488121758241759,30,0.0,20,0.0
Vcr017,sRNA,NC_002505,-,350275,350367,VCA0330,CDS_UTRS,NC_002506,+,332290,333042,2,2,true,0.014676753839297122,0.024403797071717196,14.046408207530838,0.44723732631085455,0.8644082777436685,22,0.0,23,0.0
VC1613,CDS_UTRS,NC_002505,-,1727337,1727860,VCA0972:VCA0970,IGR,NC_002506,-,917571,918130,2,1,true,3.599545422561409e-10,1.949262029376151e-9,188869.89396988178,NaN,NaN,28,0.5,28,0.5
VCA0329b,CDS_UTRS,NC_002506,+,331263,331889,VCA0416,CDS_UTRS,NC_002506,+,383237,383791,2,2,true,1.2535127508459182e-7,6.059664078479536e-7,4926.983744594572,NaN,NaN,27,0.5,27,0.5
VCA0972:VCA0970,IGR,NC_002506,-,917571,918130,VSsrna24,sRNA,NC_002505,+,106481,106537,2,1,true,0.3954029240071225,0.42918323953018445,1.7655337658632275,0.13678961859428085,0.5977756097560974,29,0.0,30,0.0
VCA0972:VCA0970,IGR,NC_002506,-,917571,918130,ilvH,CDS_UTRS,NC_002505,-,2661261,2661955,2,2,true,5.607981842188983e-7,2.64643333600442e-6,2620.155480627573,NaN,NaN,30,0.0,30,0.0
VCA0364,CDS_UTRS,NC_002506,+,352303,352752,Vcr001,sRNA,NC_002505,+,21901,21941,2,1,true,0.1042864215260477,0.13335205642879133,5.852174446451116,0.338338,0.81627,30,1.0,24,0.0
VCA0330,CDS_UTRS,NC_002506,+,332290,333042,VqmR,sRNA,NC_002506,+,1031438,1031588,2,1,true,0.011923175698075265,0.020839271810921673,15.138813262970984,0.3310212577088864,0.81627,30,1.0,30,0.5
VqmR,sRNA,NC_002506,+,1031438,1031588,VCA0455:VCA0457,IGR,NC_002506,+,407182,407577,2,2,true,0.0005308152939028163,0.0011663812777332394,90.19638279793035,0.40112283471803745,0.8559079661016948,37,0.5,38,0.5
Vcr017,sRNA,NC_002505,-,350275,350367,VCA0389:VCA0391,IGR,NC_002506,+,368119,369159,2,2,true,0.010678644432442338,0.01879669028872177,17.557981198597446,0.5174157856120001,0.9027830262563195,28,0.0,20,0.0
VqmR,sRNA,NC_002506,+,1031438,1031588,VCA0420,CDS_UTRS,NC_002506,+,386391,386902,2,2,true,0.0005308152939028163,0.0011663812777332394,90.19638279793035,0.5403614345563188,0.9027830262563195,27,0.0,28,0.5
VadR,sRNA,NC_002506,+,3202,3285,Vcr025,sRNA,NC_002505,+,522631,522716,2,0,true,0.9974274506405887,1.0,0.24383766980669064,0.20484706739952155,0.670402710280374,37,0.5,18,0.0
VCA0417,CDS_UTRS,NC_002506,+,383792,384668,Vcr017,sRNA,NC_002505,-,350275,350367,2,2,true,0.03302439542792019,0.05170169963517995,9.459677545626443,0.9220809446373313,1.0,33,0.5,22,0.0
VCA0317:VCA0322,IGR,NC_002506,+,325941,327217,VCA0483,CDS_UTRS,NC_002506,+,422584,423528,2,2,true,2.699610776771214e-9,1.3933928540522254e-8,52875.86668449419,NaN,NaN,34,0.5,34,0.5
Vcr001,sRNA,NC_002505,+,21901,21941,VCA0483,CDS_UTRS,NC_002506,+,422584,423528,2,2,true,0.004152558579977786,0.00773531118939471,36.33672839977047,0.7640579724579564,1.0,27,1.0,34,0.5
GcvB:VC0891,IGR,NC_002505,-,950792,954717,Vcr214,sRNA,NC_002505,+,2376028,2376142,2,2,true,0.0002379656943401813,0.0005561886865356596,157.17436634513007,0.18622275802525465,0.670402710280374,21,0.0,29,0.5
Vcr017,sRNA,NC_002505,-,350275,350367,VCA0501,CDS_UTRS,NC_002506,+,432301,433096,2,2,true,0.04208982707827294,0.06499599828041128,7.023192785423668,0.11417255796701624,0.5544764383561643,25,0.0,17,0.0
VCA0483,CDS_UTRS,NC_002506,+,422584,423528,VCA0304,CDS_UTRS,NC_002506,+,318063,318569,2,2,true,8.248564790638875e-9,4.170575360981186e-8,24053.18887109557,NaN,NaN,32,0.0,32,0.0
VCA0470,CDS_UTRS,NC_002506,+,415651,416237,VqmR,sRNA,NC_002506,+,1031438,1031588,2,1,true,0.0013727612441172081,0.0028341799852503193,90.82990308468098,0.625666,0.9488121758241759,31,0.5,30,1.0
VqmR,sRNA,NC_002506,+,1031438,1031588,VCA0313,CDS_UTRS,NC_002506,+,323308,323953,2,2,true,0.00032005255380834644,0.0007308112461384132,135.29072541746228,0.4358370785961414,0.8559079661016948,30,0.5,22,0.0
Vcr222,sRNA,NC_002505,-,2783840,2783908,VC2599,CDS_UTRS,NC_002505,-,2766003,2768668,2,1,true,0.03473651725635034,0.054210848190619186,Inf,0.09590399999999999,0.5129748837209301,30,0.5,18,0.0
VC1624,CDS_UTRS,NC_002505,-,1745159,1746520,Vcr001,sRNA,NC_002505,+,21901,21941,2,2,true,0.1042864215260477,0.13335205642879133,5.852174446451116,0.4916949542100483,0.8744059752704466,22,0.0,28,0.0
VC1624,CDS_UTRS,NC_002505,-,1745159,1746520,VC0150,CDS_UTRS,NC_002505,+,139920,141064,2,2,true,8.998809900501587e-10,4.718423603913796e-9,101101.60461279684,NaN,NaN,22,0.0,22,0.0
VCA0460:VCA0463,IGR,NC_002506,+,410794,412161,Vcr001,sRNA,NC_002505,+,21901,21941,2,2,true,0.49218389224807557,0.5295920056654103,1.30046680037005,0.29177600000000004,0.7773183011583013,28,0.5,34,0.5
VCA0700,CDS_UTRS,NC_002506,-,638628,642183,Vcr001,sRNA,NC_002505,+,21901,21941,2,1,true,0.05767934168346519,0.08005634118811485,11.704344540703893,0.7041740000000001,0.9776258752515091,22,0.5,34,0.5
Vcr097:VCA0468,IGR,NC_002506,+,413882,414748,Vcr001,sRNA,NC_002505,+,21901,21941,2,2,true,0.27209014334669346,0.30330858499052105,2.3408603916935475,0.388162,0.8422383018867925,30,0.5,28,0.0
Vcr001,sRNA,NC_002505,+,21901,21941,VCA0347,CDS_UTRS,NC_002506,+,342586,343292,2,2,true,0.013774408960501394,0.02361667695476969,14.534858348954726,0.7800182798549482,1.0,32,0.0,24,0.0
VC1543,CDS_UTRS,NC_002505,-,1655909,1657240,Vcr001,sRNA,NC_002505,+,21901,21941,2,2,true,0.1042864215260477,0.13335205642879133,5.852174446451116,0.39793532918521135,0.8532719634469678,30,0.5,28,0.0
Vcr222,sRNA,NC_002505,-,2783840,2783908,VCA0514:VCA0519,IGR,NC_002506,+,445128,449220,2,1,true,0.03473651725635034,0.054210848190619186,Inf,0.802414,1.0,30,0.0,18,0.0
VCA0353,CDS_UTRS,NC_002506,+,345369,345846,Vcr001,sRNA,NC_002505,+,21901,21941,2,2,true,0.1042864215260477,0.13335205642879133,5.852174446451116,NaN,NaN,32,0.5,30,0.5
VC2224,CDS_UTRS,NC_002505,-,2377780,2379633,VSsrna24,sRNA,NC_002505,+,106481,106537,2,1,true,0.04870801789671298,0.07335812421830176,Inf,0.582948,0.9354281860465117,18,0.0,20,0.0
VCA0231:VCA0224,IGR,NC_002506,-,247333,252310,Vcr067,sRNA,NC_002505,+,1801887,1802121,2,1,true,8.341321385376021e-7,3.917653788107885e-6,2142.875869409106,NaN,NaN,26,0.5,26,0.0
VCA0325:VCA0328,IGR,NC_002506,+,329323,329658,VqmR,sRNA,NC_002506,+,1031438,1031588,2,1,true,0.8890030485360418,0.9352463068993817,0.5309995702580821,0.6138538059096699,0.9488121758241759,30,0.0,33,0.5
Vcr017,sRNA,NC_002505,-,350275,350367,VCA0405,CDS_UTRS,NC_002506,+,377115,378009,2,2,true,0.004432640685354172,0.008164957098858706,35.115637829569465,0.9398633369591943,1.0,24,0.0,28,0.0
VCA0397,CDS_UTRS,NC_002506,+,372532,373124,VqmR,sRNA,NC_002506,+,1031438,1031588,2,1,true,0.0027061625179607223,0.0052276940649104795,45.4156506425782,0.44303203996298446,0.8586856954338744,28,0.0,36,0.5
VC0150,CDS_UTRS,NC_002505,+,139920,141064,VC1624,CDS_UTRS,NC_002505,-,1745159,1746520,2,2,true,1.2597582701000262e-8,6.337159622685919e-8,18147.835102962432,NaN,NaN,28,0.5,28,0.5
VCA0388,CDS_UTRS,NC_002506,+,366709,367537,Vcr017,sRNA,NC_002505,-,350275,350367,2,1,true,0.014129767705823255,0.02404108683035851,18.919296306206366,0.759429998905626,1.0,23,0.5,30,0.5
Vcr017,sRNA,NC_002505,-,350275,350367,VCA0374,CDS_UTRS,NC_002506,+,358549,359876,2,2,true,0.004432640685354172,0.008164957098858706,35.115637829569465,0.3109799433857971,0.81627,30,0.0,18,0.0
Vcr001,sRNA,NC_002505,+,21901,21941,VCA0704:Vcr101,IGR,NC_002506,-,642275,644367,2,2,true,0.004152558579977786,0.00773531118939471,36.33672839977047,0.453881073594527,0.8717855813953489,36,0.0,32,0.0
VCA0439,CDS_UTRS,NC_002506,+,395045,396325,Vcr001,sRNA,NC_002505,+,21901,21941,2,1,true,0.05767934168346519,0.08005634118811485,11.704344540703893,0.5863245022710597,0.9386633563040168,22,0.0,27,0.0
VCA0480,CDS_UTRS,NC_002506,+,421273,421785,Vcr001,sRNA,NC_002505,+,21901,21941,2,2,true,0.27209014334669346,0.30330858499052105,2.3408603916935475,0.2838419223111633,0.7773183011583013,24,1.0,26,1.0
Vcr001,sRNA,NC_002505,+,21901,21941,VCA0316,CDS_UTRS,NC_002506,+,324424,325156,2,2,true,0.01001606471964763,0.017724857387805,18.16854046573735,0.3511323299869604,0.8412545405937594,30,0.5,32,1.0
Vcr017,sRNA,NC_002505,-,350275,350367,VCA0480,CDS_UTRS,NC_002506,+,421273,421785,2,2,true,0.019212065374854766,0.03141775047274104,11.705347973409093,0.9344177283013578,1.0,28,0.5,32,0.5
thi riboswitch,CDS_UTRS,NC_002505,+,1374578,1375047,Vcr001,sRNA,NC_002505,+,21901,21941,2,2,true,0.1042864215260477,0.13335205642879133,5.852174446451116,0.5354536654482167,0.9027830262563195,25,0.5,32,0.0
VCA0389:VCA0391,IGR,NC_002506,+,368119,369159,VCA0375,CDS_UTRS,NC_002506,+,359877,360415,2,2,true,5.399124975159262e-9,2.7580066239086743e-8,30684.604674057668,NaN,NaN,20,0.0,20,0.0
VCA0416,CDS_UTRS,NC_002506,+,383237,383791,VCA0325:VCA0328,IGR,NC_002506,+,329323,329658,2,1,true,1.9482372081550605e-6,9.021976977951705e-6,1138.2567551247405,NaN,NaN,27,0.0,27,0.0
